account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,auto_owner,card_testing,city_state_match,synthetic_identity,income_high,non_military_disability,marital_status,living_status,credit_purpose,identity_match,military_status,application_day,num_dependents,job_industry,citizenship,region,self_id_race_ethnicity,application_hour,years_at_residence,age,debt_to_income,city_state,credit_utilization,num_transactions,credit_history_mos,credit_score,amount,credit_request_duration,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn,living_status_char,credit_purpose_char,identity_match_char,military_status_char,application_day_char,self_id_race_ethnicity_char,application_hour_char,city_state_char
11,4,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,2,2,3,0,3,6,3,7,4,0,4,35,43,32,315,36,11,93,758,350492,1,814287,true,true,true,Transportation,South Africa,China,female,smoker,Married,449141204,rent,consolidation,good,none,Wednesday,White/Caucasian,4AM,34.07°N 118.03°W
12,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,3,2,3,0,2,4,2,6,0,2,10,19,34,5,137,38,69,96,640,6574,22,186005,false,false,false,Media and Advertising,Norway,US,female,nonsmoker,Married,568365957,other,consolidation,good,none,Tuesday,Asian,10AM,41.08°N 81.52°W
13,4,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,4,0,2,0,4,5,3,0,14,1,55,100,4,48,20,89,614,93354,6,273416,false,false,true,Hospitality,Uruguay,India,male,nonsmoker,Married,774949181,own,mortgage,excellent,none,Tuesday,White/Caucasian,2PM,29.79°N 95.39°W
14,4,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,4,3,0,2,4,2,5,5,0,9,1,39,72,274,38,16,6,776,37544,2,357176,false,false,true,Media and Advertising,Chile,LATAM,female,nonsmoker,Married,812637287,rent,other,good,none,Tuesday,White/Caucasian,9AM,33.57°N 117.19°W
15,4,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,3,0,1,2,4,7,1,5,16,1,49,63,140,88,21,78,812,485383,1,616613,false,false,true,Hospitality,South Africa,Canada,male,nonsmoker,Married,823151801,mortgage,auto,good,none,Monday,Hispanic/Latino(a),4PM,26.14°N 80.15°W
16,4,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,3,4,3,5,3,1,12,17,24,30,290,5,17,95,676,135829,1,296460,false,false,false,Transportation,Costa Rica,India,female,nonsmoker,Married,143971221,mortgage,auto,poor,none,Wednesday,Black/African-American,12PM,34.93°N 120.44°W
17,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,4,0,0,1,0,7,2,4,4,1,39,59,160,33,20,88,750,466331,25,88679,true,false,true,Education,Tunisia,Mexico,female,nonsmoker,Married,155989206,rent,mortgage,excellent,none,Sunday,Hawaiian/Pacific Islander,4AM,34.59°N 118.11°W
18,4,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,4,5,3,6,1,6,3,1,4,2,19,46,286,4,50,87,828,6372,190,221612,true,true,false,Energy,Denmark,India,female,nonsmoker,Married,548997154,mortgage,auto,excellent,wartime_vet,Wednesday,Black/African-American,4AM,40.75°N 89.62°W
19,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,0,6,0,1,6,2,5,4,1,45,29,54,73,42,81,780,282855,24,239427,true,false,false,Energy,Italy,Mexico,male,nonsmoker,Married,823294220,own,consolidation,good,none,Saturday,Hispanic/Latino(a),4AM,41.48°N 81.68°W
20,4,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,2,3,0,3,0,4,7,5,0,11,1,51,93,257,79,23,85,306,375279,20,95528,false,false,false,Hospitality,Sudan,LATAM,female,nonsmoker,Divorced,228049305,mortgage,consolidation,good,none,Wednesday,White/Caucasian,11AM,37.99°N 87.53°W
21,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,2,3,0,5,2,1,1,1,1,10,1,45,94,150,36,57,55,701,72947,22,52022,false,false,true,Energy,Canada,Canada,female,smoker,Married,188862737,mortgage,consolidation,good,none,Friday,Black/African-American,10AM,44.92°N 123.02°W
22,4,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,4,1,0,3,0,2,6,0,0,11,8,35,34,289,2,35,14,746,396972,6,122573,false,false,false,Media and Advertising,Sweden,US,male,nonsmoker,Married,719382385,mortgage,other,poor,none,Wednesday,White/Caucasian,11AM,35.39°N 80.64°W
23,4,0,1,0,1,0,1,1,1,1,0,1,1,0,0,2,0,0,3,0,2,0,7,7,5,4,17,2,57,56,134,32,49,71,756,3926,168,116093,false,true,false,Financial Services,Morocco,LATAM,female,nonsmoker,Divorced,651006398,own,auto,good,none,Tuesday,Hawaiian/Pacific Islander,5PM,41.82°N 71.42°W
24,4,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,2,1,1,1,0,3,2,0,5,1,15,1,43,6,32,8,2,95,777,90417,120,61751,false,true,false,Media and Advertising,United States,LATAM,female,nonsmoker,Married,643050302,rent,mortgage,poor,active_duty,Sunday,Black/African-American,3PM,35.10°N 106.65°W
25,4,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,2,2,0,2,4,6,6,2,4,14,1,21,55,131,74,46,95,745,81825,89,190756,false,true,false,Manufacturing,United Kingdom,Mexico,male,smoker,Married,160484712,mortgage,consolidation,fair,none,Tuesday,Hawaiian/Pacific Islander,2PM,45.64°N 122.60°W
26,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,2,0,0,3,0,6,1,3,7,4,6,13,2,29,72,213,61,42,87,453,368153,9,288202,false,false,true,Transportation,Morocco,China,male,nonsmoker,Divorced,440768508,own,auto,good,none,Saturday,Multiracial,1PM,40.69°N 112.01°W
27,4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,1,4,5,6,1,0,4,12,36,28,98,138,37,34,83,624,389744,4,397261,false,false,true,Manufacturing,Canada,US,female,nonsmoker,Married,787363235,own,consolidation,poor,active_duty,thrursday,Hawaiian/Pacific Islander,12PM,34.18°N 118.25°W
28,4,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,4,0,0,6,7,2,0,6,6,13,22,59,240,39,43,10,566,461628,1,357463,false,false,true,Financial Services,Mexico,US,female,nonsmoker,Married,276324907,mortgage,mortgage,excellent,none,Sunday,Multiracial,6AM,30.21°N 92.03°W
29,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,1,2,3,0,5,1,2,7,6,1,11,6,27,38,177,70,34,98,629,1683,5,339078,false,false,false,Media and Advertising,Botswana,EU,male,nonsmoker,Divorced,897328987,mortgage,consolidation,good,none,Friday,Black/African-American,11AM,47.60°N 122.16°W
30,4,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,2,4,0,4,1,7,0,2,0,15,9,27,18,26,36,41,69,546,73922,3,266884,true,false,false,Financial Services,United States,Mexico,female,nonsmoker,Married,478301910,own,consolidation,excellent,none,thrursday,White/Caucasian,3PM,42.38°N 83.10°W
31,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,4,0,4,7,4,0,3,1,13,20,40,55,196,37,40,73,433,79468,1,325124,true,false,false,Hospitality,United States,India,male,nonsmoker,Married,557723926,mortgage,mortgage,excellent,none,thrursday,Black/African-American,1PM,40.08°N 74.20°W
32,4,0,0,0,1,0,0,0,1,0,1,1,1,0,0,2,1,0,2,4,2,1,6,4,4,5,4,3,29,108,65,0,39,99,495,21517,7,281179,true,false,false,Manufacturing,China,China,male,nonsmoker,Divorced,893961266,mortgage,auto,fair,disabled,Tuesday,Hispanic/Latino(a),4AM,33.74°N 117.88°W
33,4,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,2,3,0,1,5,3,3,3,1,10,32,45,28,79,33,70,9,773,373999,12,163045,false,true,false,Transportation,India,India,female,nonsmoker,Married,887182475,mortgage,consolidation,good,none,Monday,Black/African-American,10AM,33.31°N 111.74°W
34,4,0,0,0,1,0,0,1,1,0,1,1,0,0,0,2,0,2,3,4,4,4,2,7,2,1,16,17,32,66,152,56,5,88,792,164513,3,192039,false,false,true,Media and Advertising,Egypt,Mexico,male,nonsmoker,Divorced,193706710,own,consolidation,good,disabled,thrursday,Black/African-American,4PM,34.12°N 117.56°W
35,4,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,4,0,2,2,2,4,7,1,13,1,29,89,335,91,75,95,607,44904,4,214425,false,false,false,Media and Advertising,Brazil,EU,female,smoker,Married,409606204,own,auto,excellent,none,Tuesday,Black/African-American,1PM,34.40°N 117.32°W
36,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,2,3,4,3,4,1,4,7,0,5,18,37,78,22,8,71,18,717,10293,6,481611,false,false,true,Energy,China,EU,female,nonsmoker,Divorced,922299448,mortgage,consolidation,good,disabled,Wednesday,White/Caucasian,5AM,38.90°N 77.02°W
37,4,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,2,2,3,4,1,3,2,7,4,6,15,3,59,13,312,43,50,23,786,18314,7,141741,false,false,false,Media and Advertising,Angola,China,female,nonsmoker,Married,804177230,rent,consolidation,good,disabled,Monday,Multiracial,3PM,47.48°N 122.19°W
38,4,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,2,0,2,0,2,6,3,6,3,1,11,1,36,63,167,5,27,8,615,62914,6,391533,false,false,true,Transportation,Denmark,India,female,nonsmoker,Married,594914658,rent,auto,fair,none,Tuesday,Black/African-American,11AM,32.81°N 83.69°W
39,4,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,4,2,1,1,4,6,4,0,1,8,11,25,85,60,39,68,94,538,37857,17,212525,false,false,false,Manufacturing,China,US,male,smoker,Married,691570494,mortgage,other,fair,active_duty,Monday,Black/African-American,8AM,37.98°N 121.31°W
40,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,2,4,5,1,4,1,1,0,14,1,22,18,170,0,33,71,769,3640,95,316656,false,false,false,Hospitality,Canada,Canada,male,nonsmoker,Married,985552267,mortgage,mortgage,fair,disabled,Friday,White/Caucasian,2PM,37.63°N 122.10°W
41,4,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,2,0,4,0,3,4,6,1,5,4,10,11,30,8,305,44,66,90,558,85879,1,382853,false,false,true,Manufacturing,Canada,LATAM,male,nonsmoker,Married,646331042,rent,auto,excellent,none,Wednesday,Hawaiian/Pacific Islander,10AM,26.32°N 98.16°W
42,4,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,2,0,4,1,1,1,3,7,1,1,5,1,49,97,295,45,43,74,520,2337,20,83280,false,false,false,Transportation,Botswana,Canada,female,nonsmoker,Married,783106967,rent,auto,excellent,active_duty,Monday,Black/African-American,5AM,33.67°N 117.91°W
43,4,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,4,0,1,3,7,0,1,1,14,1,29,21,93,49,41,71,775,28434,13,155181,false,false,false,Financial Services,United States,Canada,male,smoker,Married,799785735,mortgage,mortgage,excellent,none,Monday,Black/African-American,2PM,33.68°N 111.86°W
44,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,4,0,4,2,3,4,0,7,5,1,28,90,96,36,33,16,724,373335,7,307348,false,false,true,Transportation,China,US,female,nonsmoker,Married,986157618,rent,consolidation,excellent,none,thrursday,Multiracial,5AM,36.92°N 76.24°W
45,4,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,4,0,4,6,3,3,5,0,15,1,38,112,170,21,26,94,792,16701,2,671293,false,false,false,Transportation,India,LATAM,male,smoker,Married,279223553,mortgage,mortgage,excellent,none,thrursday,White/Caucasian,3PM,37.63°N 122.10°W
46,4,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,3,0,5,4,3,7,4,0,13,1,33,28,249,37,26,99,773,163902,1,456731,false,false,false,Transportation,Zimbabwe,China,male,nonsmoker,Married,886379341,mortgage,auto,good,none,Friday,White/Caucasian,1PM,42.38°N 71.12°W
47,4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,3,0,2,4,6,3,0,1,9,1,57,50,213,45,16,93,776,284367,19,208816,false,false,false,Manufacturing,India,US,female,nonsmoker,Married,480352283,own,auto,good,none,Tuesday,Black/African-American,9AM,40.69°N 112.01°W
48,4,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,2,3,0,6,5,6,7,3,0,2,38,24,56,103,25,50,94,729,435852,7,368545,false,false,false,Manufacturing,Sudan,India,female,nonsmoker,Married,731679019,mortgage,consolidation,good,none,Saturday,White/Caucasian,2AM,34.41°N 118.49°W
49,4,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,2,3,3,5,5,4,3,5,7,1,6,17,37,66,273,33,59,6,809,178806,8,285948,false,false,true,Transportation,Costa Rica,EU,male,nonsmoker,Married,512820440,rent,education,good,wartime_vet,Friday,Black/African-American,6AM,42.71°N 84.56°W
50,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,4,1,2,6,2,0,10,1,20,87,100,9,63,71,526,36323,1,212620,false,false,false,Media and Advertising,Italy,Mexico,female,nonsmoker,Single,171046387,mortgage,mortgage,good,none,thrursday,White/Caucasian,10AM,34.78°N 86.53°W
51,4,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,2,4,0,2,4,2,6,1,1,10,1,29,79,329,46,35,88,516,177047,4,406512,false,false,false,Media and Advertising,Spain,Canada,female,smoker,Married,781117593,own,consolidation,excellent,none,Tuesday,Black/African-American,10AM,39.76°N 121.82°W
52,4,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,2,2,0,3,5,2,7,4,5,8,1,35,61,213,4,32,91,618,186503,12,231376,false,false,false,Media and Advertising,Morocco,China,male,nonsmoker,Married,741782634,mortgage,consolidation,fair,none,Wednesday,Hispanic/Latino(a),8AM,40.69°N 112.01°W
53,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,5,5,7,0,5,7,30,36,48,91,73,28,92,762,65436,37,145040,false,false,true,Healthcare,Ethiopia,US,female,nonsmoker,Married,613953140,mortgage,mortgage,fair,none,Tuesday,Hispanic/Latino(a),7AM,36.10°N 80.26°W
54,4,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,2,4,0,3,1,2,5,5,1,17,1,44,87,101,65,27,100,701,207802,20,65149,false,false,false,Media and Advertising,Panama,LATAM,male,smoker,Married,766335709,mortgage,consolidation,excellent,none,Wednesday,Black/African-American,5PM,33.16°N 96.82°W
55,4,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2,2,3,0,2,3,2,4,4,7,16,6,46,30,102,7,24,67,702,79945,3,341064,false,false,false,Media and Advertising,China,China,male,nonsmoker,Married,751175444,rent,consolidation,good,none,Tuesday,Multiracial,4PM,26.65°N 81.99°W
56,4,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,2,1,3,0,6,4,2,1,3,1,9,1,44,35,135,49,2,88,768,41295,6,55252,false,false,true,Media and Advertising,Canada,India,male,smoker,Single,650062643,rent,mortgage,good,none,Saturday,Black/African-American,9AM,26.00°N 97.45°W
57,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3,0,1,4,5,0,1,0,6,1,23,52,105,48,44,94,800,4618,10,314231,false,true,true,Healthcare,United States,Canada,female,smoker,Married,728246610,own,mortgage,good,none,Monday,White/Caucasian,6AM,47.25°N 122.46°W
58,4,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,2,3,0,4,5,4,7,3,1,12,1,41,56,22,8,12,88,760,20223,14,123040,false,false,false,Hospitality,Angola,India,male,nonsmoker,Married,384798030,mortgage,consolidation,good,none,thrursday,Black/African-American,12PM,38.90°N 77.02°W
59,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,1,2,0,5,0,0,7,2,1,15,1,41,57,120,4,53,84,589,18332,10,275665,false,false,true,Education,Sudan,Mexico,male,nonsmoker,Married,821405327,rent,mortgage,fair,none,Friday,Black/African-American,3PM,35.20°N 101.83°W
60,4,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,3,1,2,4,2,0,14,2,39,50,156,95,53,57,820,2699,18,977474,false,false,false,Media and Advertising,China,Mexico,female,nonsmoker,Married,449042040,mortgage,auto,fair,none,Wednesday,White/Caucasian,2PM,33.22°N 117.31°W
61,4,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,2,4,0,6,3,5,4,3,0,9,39,41,25,113,25,75,20,702,45689,5,56289,false,false,true,Healthcare,China,India,female,nonsmoker,Married,417798896,mortgage,consolidation,excellent,none,Saturday,White/Caucasian,9AM,35.08°N 78.97°W
62,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,2,1,0,3,2,5,8,13,36,46,216,45,29,80,759,324085,18,487397,true,false,true,Education,India,Mexico,male,nonsmoker,Divorced,748498018,mortgage,auto,poor,none,Tuesday,Hispanic/Latino(a),8AM,47.39°N 122.21°W
63,4,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,2,1,2,1,2,7,2,1,7,5,13,16,39,64,260,24,73,94,811,42308,5,299944,false,false,true,Media and Advertising,Canada,EU,female,nonsmoker,Married,697549010,rent,mortgage,fair,active_duty,Tuesday,Hispanic/Latino(a),1PM,32.33°N 106.79°W
64,4,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,4,0,0,1,3,5,2,3,18,1,28,94,117,9,24,100,723,453571,15,55989,false,false,true,Transportation,Uruguay,Mexico,male,nonsmoker,Married,358491511,own,auto,excellent,none,Sunday,Indigenous/Native American,6PM,43.17°N 77.62°W
65,4,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,2,1,3,1,4,5,0,6,1,0,8,13,50,60,122,90,14,72,638,45507,10,115401,false,false,true,Education,Italy,Canada,female,nonsmoker,Married,605295961,rent,mortgage,good,active_duty,thrursday,White/Caucasian,8AM,32.69°N 97.02°W
66,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,4,4,3,4,3,4,6,26,25,87,147,33,47,87,753,2003,14,59333,true,true,true,Transportation,China,India,female,nonsmoker,Married,794908249,own,mortgage,fair,none,thrursday,Hawaiian/Pacific Islander,6AM,32.47°N 93.79°W
67,4,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,2,3,5,1,4,2,6,1,1,11,18,19,115,334,41,34,81,795,108773,1,133398,false,false,true,Media and Advertising,Italy,Canada,male,nonsmoker,Married,552215871,mortgage,consolidation,good,wartime_vet,Monday,Black/African-American,11AM,36.70°N 76.63°W
68,4,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,3,1,2,0,3,0,3,1,13,1,37,65,300,87,22,97,798,403864,11,65393,false,false,true,Transportation,United States,India,male,nonsmoker,Married,509868055,mortgage,mortgage,good,active_duty,Tuesday,Black/African-American,1PM,34.00°N 117.47°W
69,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,1,2,3,0,0,7,6,1,4,4,12,1,52,55,87,92,70,62,751,298050,27,83489,false,false,true,Manufacturing,Canada,China,female,nonsmoker,Divorced,204704744,mortgage,consolidation,good,none,Sunday,Hawaiian/Pacific Islander,12PM,27.56°N 99.49°W
70,4,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,2,4,0,2,6,3,4,3,5,2,1,37,28,321,8,41,85,617,3048,1,296507,false,false,false,Transportation,China,India,female,nonsmoker,Married,316503130,own,consolidation,excellent,none,Tuesday,Hispanic/Latino(a),2AM,34.19°N 118.33°W
71,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,7,2,4,1,1,14,1,50,19,206,53,13,100,791,299328,30,163760,false,false,false,Media and Advertising,China,Canada,female,nonsmoker,Married,491266552,mortgage,mortgage,poor,none,Wednesday,Black/African-American,2PM,41.97°N 91.68°W
72,4,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,2,1,3,0,1,1,3,5,0,0,14,36,29,28,37,28,47,74,822,398113,118,251471,false,false,false,Transportation,Paraguay,US,male,nonsmoker,Married,544425747,rent,mortgage,good,none,Monday,White/Caucasian,2PM,33.76°N 84.42°W
73,4,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,2,0,3,1,1,2,2,0,2,0,18,2,36,44,336,25,31,93,614,14040,2,71864,false,false,false,Media and Advertising,United States,Mexico,male,smoker,Married,197778955,rent,auto,good,active_duty,Monday,White/Caucasian,6PM,41.56°N 90.60°W
74,4,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,2,4,0,1,7,3,4,7,1,0,1,37,115,83,31,51,61,606,94699,15,65980,false,true,false,Transportation,China,EU,male,nonsmoker,Married,617025913,mortgage,consolidation,excellent,none,Monday,Black/African-American,12AM,41.09°N 85.14°W
75,4,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,2,3,0,1,5,7,7,2,0,15,10,21,97,8,26,20,82,457,8930,2,291874,false,false,true,Financial Services,Ethiopia,Mexico,female,smoker,Married,320674878,rent,consolidation,good,none,Monday,White/Caucasian,3PM,32.81°N 117.14°W
76,4,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,3,4,2,1,4,6,4,0,4,3,38,90,203,43,6,89,713,891,8,308496,false,false,false,Hospitality,Norway,China,male,smoker,Married,357460821,mortgage,auto,good,disabled,Tuesday,White/Caucasian,4AM,37.05°N 76.30°W
77,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,3,3,1,0,2,4,10,1,49,60,307,78,30,90,561,108345,9,95799,false,false,false,Energy,United States,Mexico,male,nonsmoker,Married,748111589,own,auto,good,none,Wednesday,Hawaiian/Pacific Islander,10AM,44.52°N 87.99°W
78,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,4,6,5,5,1,8,1,32,14,293,68,0,76,737,405989,144,136202,false,false,false,Manufacturing,Brazil,LATAM,female,smoker,Married,210010902,mortgage,auto,poor,none,Sunday,Black/African-American,8AM,33.94°N 118.13°W
79,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,3,0,1,0,2,4,5,4,8,1,43,59,170,48,48,92,668,36962,127,444198,false,false,false,Media and Advertising,China,LATAM,male,nonsmoker,Married,473775459,mortgage,consolidation,good,none,Monday,Hawaiian/Pacific Islander,8AM,37.63°N 122.10°W
80,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,2,0,3,0,3,4,3,5,3,0,15,17,19,67,149,42,31,68,776,79992,9,133678,true,false,false,Transportation,Uruguay,India,male,nonsmoker,Married,960254085,rent,auto,good,none,Wednesday,White/Caucasian,3PM,41.76°N 88.29°W
81,4,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,4,0,3,4,1,0,5,1,4,1,40,90,118,7,33,98,765,131727,11,840900,true,true,true,Energy,United States,LATAM,female,nonsmoker,Married,408552851,mortgage,mortgage,excellent,none,Wednesday,Black/African-American,4AM,43.54°N 96.73°W
82,4,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,2,4,5,2,3,3,7,5,5,7,1,22,65,331,8,30,74,761,73334,195,176897,false,false,true,Transportation,Botswana,LATAM,male,smoker,Married,870193927,mortgage,consolidation,excellent,wartime_vet,Tuesday,Hispanic/Latino(a),7AM,42.67°N 73.80°W
83,4,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,2,3,0,1,5,1,5,4,4,15,1,27,94,294,42,17,82,789,345206,11,319242,false,false,true,Energy,Paraguay,China,female,smoker,Married,579451925,own,consolidation,good,none,Monday,Hawaiian/Pacific Islander,3PM,29.59°N 95.63°W
