account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,marital_status,num_dependents,job_industry,citizenship,region,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn
30,2,0,1,1,1,0,0,1,1,1,1,2,6,7,12,43,67,21,97,767,52046,99225,false,false,false,Media and Advertising,China,West,female,nonsmoker,Married,455961040
31,2,0,0,1,1,0,0,0,0,2,0,6,0,7,6,57,52,32,86,729,284203,190114,false,false,false,Manufacturing,US,West,male,nonsmoker,Divorced,173812031
32,2,0,0,0,0,1,1,1,1,1,3,2,6,4,16,74,46,42,91,681,37201,212764,false,false,false,Media and Advertising,China,NE,male,smoker,Married,911131074
33,2,0,1,1,1,0,0,1,0,0,6,7,5,5,12,44,72,68,87,680,7202,145895,false,true,false,Financial Services,India,South,female,nonsmoker,Single,659944589
34,2,0,0,0,1,0,0,1,0,2,7,6,4,2,1,80,71,48,82,612,181015,286349,true,false,true,Manufacturing,Africa,Florida,male,nonsmoker,Divorced,255218375
35,2,0,0,0,0,0,0,1,0,1,2,3,5,0,1,36,27,35,96,797,15635,196870,true,false,false,Transportation,India,California,male,nonsmoker,Married,803616964
36,2,0,0,1,1,0,0,1,0,1,1,1,0,5,1,60,61,7,100,655,1429,442179,false,false,false,Energy,US,South,male,nonsmoker,Married,683350953
37,2,0,0,0,0,0,1,1,1,0,4,2,3,4,1,60,69,43,70,722,180359,201738,false,false,false,Media and Advertising,Middle East,NE,male,nonsmoker,Single,661795282
38,2,0,1,0,1,1,0,0,0,1,1,1,3,2,5,41,71,41,85,811,19362,435595,false,false,false,Energy,Middle East,Florida,female,smoker,Married,235290614
39,2,0,1,1,0,0,0,0,1,1,4,4,7,4,1,37,47,32,76,673,3291,456848,false,false,true,Hospitality,Other,NE,female,nonsmoker,Married,365640180
40,2,0,1,1,0,1,0,1,1,1,1,2,2,4,1,51,54,10,84,803,38537,222844,false,true,true,Media and Advertising,EU,NE,female,smoker,Married,840053971
41,2,0,0,1,1,1,1,1,1,1,0,3,4,2,36,34,30,42,73,842,10915,291818,false,false,false,Transportation,Africa,Florida,male,smoker,Married,541447551
42,2,0,0,0,1,0,0,1,1,1,4,2,6,2,2,25,37,22,96,722,62737,146546,true,false,true,Media and Advertising,China,Florida,male,nonsmoker,Married,512568462
43,2,0,0,0,0,1,0,0,0,2,3,1,5,5,1,21,13,49,87,840,125428,252014,false,true,true,Energy,India,South,male,smoker,Divorced,373660015
44,2,0,1,0,0,0,1,1,1,1,3,5,5,3,20,28,30,23,98,545,33879,713158,true,false,false,Healthcare,India,Texas,female,nonsmoker,Married,587779453
45,2,0,1,0,1,1,0,1,1,1,5,2,4,1,3,21,41,42,82,724,1185,61416,false,false,false,Media and Advertising,Africa,New York,female,smoker,Married,829532383
46,2,0,0,0,1,1,1,1,1,1,4,2,7,6,1,28,24,9,93,813,241238,211509,false,false,true,Media and Advertising,Other,MidWest,male,smoker,Married,839656075
47,2,0,0,0,1,0,0,1,1,1,3,1,7,6,1,77,114,60,91,702,363667,246452,false,false,true,Energy,Other,MidWest,male,nonsmoker,Married,128552549
48,2,0,0,0,1,0,0,1,1,0,1,2,6,2,1,35,17,4,100,649,387409,479824,false,false,false,Media and Advertising,China,Florida,male,nonsmoker,Single,245416551
49,2,0,0,0,1,0,1,1,1,1,5,0,4,5,1,26,88,56,98,745,128259,264068,false,false,false,Education,Africa,South,male,nonsmoker,Married,380108926
50,2,0,1,1,0,1,1,0,0,1,1,5,7,0,11,50,53,22,61,719,43941,109665,false,false,false,Healthcare,Other,California,female,smoker,Married,813745951
51,2,0,1,0,1,1,0,1,1,1,4,7,6,0,1,43,19,46,82,536,26780,178299,false,false,false,Financial Services,China,California,female,smoker,Married,770781656
52,2,0,0,1,1,0,1,1,0,1,2,0,4,2,10,40,98,0,67,764,6464,239452,false,false,false,Education,Africa,Florida,male,nonsmoker,Married,358905464
53,2,0,1,0,1,1,0,1,1,2,3,5,1,2,1,60,86,48,87,752,534,119911,false,false,false,Healthcare,LATAM,Florida,female,smoker,Divorced,321074411
54,2,0,1,1,1,1,1,1,1,1,5,2,0,1,1,29,59,10,84,626,57280,165620,false,false,false,Media and Advertising,US,New York,female,smoker,Married,376612658
55,2,0,1,1,0,1,0,1,1,2,1,2,3,1,1,70,5,52,65,570,28954,125939,false,false,false,Media and Advertising,Middle East,New York,female,smoker,Divorced,540060207
56,2,0,1,1,1,0,0,0,1,1,1,5,0,4,14,36,16,38,100,751,494383,100382,false,true,false,Healthcare,US,NE,female,nonsmoker,Married,902317030
57,2,0,0,0,1,0,0,1,1,1,0,4,0,1,2,68,48,8,98,805,233170,72705,false,false,false,Hospitality,US,New York,male,nonsmoker,Married,222253804
58,2,0,0,1,1,1,0,0,1,1,7,1,2,0,1,25,33,30,66,713,202,238578,true,false,false,Energy,EU,California,male,smoker,Married,567861838
59,2,0,0,0,1,1,0,0,1,1,2,4,0,5,1,48,59,33,85,784,90717,162149,false,true,false,Hospitality,US,South,male,smoker,Married,356706217
60,2,0,0,0,0,1,0,1,1,1,1,4,3,4,8,41,58,38,74,733,43384,443034,false,false,true,Hospitality,Middle East,NE,male,smoker,Married,515102031
61,2,0,0,0,1,0,0,1,1,1,3,3,7,1,1,43,98,28,82,769,33760,206759,false,false,false,Transportation,Other,New York,male,nonsmoker,Married,713269913
62,2,0,1,1,0,1,1,0,1,0,2,1,0,0,1,57,55,31,73,669,68234,473773,true,false,false,Energy,US,California,female,smoker,Single,410348743
63,2,0,0,0,0,0,0,1,1,1,4,6,1,0,15,19,68,40,62,763,12915,258484,true,false,false,Manufacturing,LATAM,California,male,nonsmoker,Married,200555541
64,2,0,1,1,1,0,0,1,1,1,4,1,0,1,19,30,17,75,23,608,173521,210931,false,false,false,Energy,US,New York,female,nonsmoker,Married,298455135
65,2,0,1,0,0,1,0,0,0,1,4,4,6,6,1,25,12,32,6,775,143603,261780,true,false,false,Hospitality,China,MidWest,female,smoker,Married,536668971
66,2,0,0,0,1,0,0,1,1,1,4,2,7,5,1,48,98,50,100,756,35972,181103,false,false,false,Media and Advertising,Other,South,male,nonsmoker,Married,390440955
67,2,0,1,1,0,1,1,1,1,2,2,0,5,3,1,34,89,61,77,619,23542,69988,false,false,true,Education,India,Texas,female,smoker,Divorced,381745095
68,2,0,0,1,0,1,1,1,0,2,3,5,7,5,1,39,37,50,89,766,459358,391972,false,false,false,Healthcare,Other,South,male,smoker,Divorced,328073521
69,2,0,0,0,1,0,0,1,1,1,3,4,5,5,1,69,55,68,74,848,49976,100822,false,false,true,Hospitality,India,South,male,nonsmoker,Married,852455995
70,2,0,0,0,0,1,0,0,1,1,7,2,4,1,1,28,25,12,87,805,27755,67537,false,true,false,Media and Advertising,Africa,New York,male,smoker,Married,704531892
71,2,0,1,1,1,0,1,1,1,1,4,4,7,7,14,39,34,41,79,715,28283,93522,false,false,false,Hospitality,Other,West,female,nonsmoker,Married,590908728
72,2,0,1,1,1,1,0,0,1,1,3,1,6,0,1,68,56,14,66,743,146047,903538,false,false,false,Energy,China,California,female,smoker,Married,930778067
73,2,0,0,0,1,1,0,1,0,1,6,4,0,4,16,60,49,48,96,741,358530,157239,false,false,false,Hospitality,US,NE,male,smoker,Married,932690465
74,2,0,0,1,1,1,0,1,0,1,2,5,2,1,1,67,72,38,85,430,481965,456764,true,false,false,Healthcare,EU,New York,male,smoker,Married,389056910
75,2,0,1,1,1,0,0,1,0,1,0,4,4,5,1,44,26,46,52,734,44205,288723,true,false,true,Hospitality,Africa,South,female,nonsmoker,Married,627238493
76,2,0,0,0,1,0,1,0,1,2,5,3,0,2,1,38,92,31,99,699,182046,289886,false,true,false,Transportation,US,Florida,male,nonsmoker,Divorced,251818823
77,2,0,1,0,1,1,1,1,0,1,0,2,7,5,3,45,98,18,97,781,77053,262799,false,false,false,Media and Advertising,Other,South,female,smoker,Married,438891138
78,2,0,0,0,1,0,0,1,0,1,4,5,5,3,1,38,43,2,84,738,96097,243395,false,true,true,Healthcare,India,Texas,male,nonsmoker,Married,643314390
79,2,0,1,0,0,1,0,1,1,1,1,2,4,1,1,62,48,45,25,771,194484,112495,false,false,true,Media and Advertising,Africa,New York,female,smoker,Married,716023962
80,2,0,1,1,1,0,1,1,1,1,3,3,7,4,1,24,65,41,64,734,42757,492493,false,false,false,Transportation,Other,NE,female,nonsmoker,Married,282106541
81,2,0,0,1,1,0,0,0,1,2,7,5,7,0,24,41,20,48,85,742,464890,341994,false,false,false,Healthcare,Other,California,male,nonsmoker,Divorced,691112719
82,2,0,1,1,1,1,0,0,0,1,0,1,1,6,1,25,76,5,100,841,393417,81384,false,false,false,Energy,LATAM,MidWest,female,smoker,Married,595526047
83,2,0,0,1,0,1,0,0,1,1,5,7,7,1,10,77,51,7,81,661,53420,104593,false,true,true,Financial Services,Other,New York,male,smoker,Married,932275348
84,2,0,0,0,1,1,0,1,0,1,4,3,6,0,1,30,69,42,91,728,41117,460080,false,false,false,Transportation,China,California,male,smoker,Married,531066297
85,2,0,0,0,1,1,0,1,0,2,7,2,7,1,3,39,16,63,92,812,981,241211,false,false,false,Media and Advertising,Other,New York,male,smoker,Divorced,971089339
86,2,0,1,1,1,0,0,1,1,1,5,5,2,1,21,41,50,57,11,780,441436,151737,false,false,false,Healthcare,EU,New York,female,nonsmoker,Married,420067299
87,2,0,0,0,0,0,1,1,1,1,4,1,7,4,1,35,28,57,99,657,9400,259192,true,false,false,Energy,Other,NE,male,nonsmoker,Married,893717100
88,2,0,1,0,1,1,0,1,0,2,4,1,5,5,20,34,57,42,98,766,218405,145990,false,false,false,Energy,India,South,female,smoker,Divorced,198125433
89,2,0,0,0,1,0,0,1,1,2,1,7,0,4,1,43,55,50,63,816,6512,158329,false,false,true,Financial Services,US,NE,male,nonsmoker,Divorced,296840043
90,2,0,0,0,1,0,0,0,0,1,0,4,0,6,1,23,7,38,100,724,64312,253639,true,true,false,Hospitality,US,MidWest,male,nonsmoker,Married,945307430
91,2,0,0,1,1,0,1,1,1,1,4,3,4,2,3,64,84,56,67,708,10252,81366,false,true,true,Transportation,Africa,Florida,male,nonsmoker,Married,327629091
92,2,0,0,1,0,0,0,1,1,2,2,0,3,6,14,42,91,24,29,668,47320,395936,true,false,false,Education,Middle East,MidWest,male,nonsmoker,Divorced,310976989
93,2,0,0,1,1,0,0,0,0,1,3,4,6,7,1,39,50,8,93,817,132121,287774,false,false,true,Hospitality,China,West,male,nonsmoker,Married,791377130
94,2,0,0,0,0,0,0,0,1,1,3,0,5,1,1,39,57,49,88,604,24214,222736,false,false,true,Education,India,New York,male,nonsmoker,Married,843361615
95,2,0,0,1,1,1,0,1,1,1,4,4,4,3,22,80,67,6,67,838,8106,65685,false,true,false,Hospitality,Africa,Texas,male,smoker,Married,755496141
96,2,0,1,1,1,0,0,1,1,1,5,1,2,2,1,73,62,49,88,734,404541,281621,false,false,false,Energy,EU,Florida,female,nonsmoker,Married,706883217
97,2,0,0,1,0,0,0,1,0,1,4,4,5,6,1,23,15,45,82,793,25648,204297,false,false,false,Hospitality,India,MidWest,male,nonsmoker,Married,750051641
98,2,0,0,1,1,0,0,1,1,2,5,5,4,0,17,21,20,65,11,800,602,177660,true,true,false,Healthcare,Africa,California,male,nonsmoker,Divorced,845711767
99,2,0,1,0,1,0,1,1,1,0,0,1,5,5,38,33,81,51,92,737,22377,207291,false,false,true,Energy,India,South,female,nonsmoker,Single,617439782
100,2,0,0,1,0,1,1,1,0,1,3,6,7,5,33,42,71,22,52,495,82725,275823,true,false,false,Manufacturing,Other,South,male,smoker,Married,190757425
101,2,0,1,0,1,0,0,1,0,1,0,2,7,5,2,36,47,1,85,706,105353,461617,false,false,false,Media and Advertising,Other,South,female,nonsmoker,Married,900425686
102,2,0,1,0,0,0,0,0,0,1,1,4,6,4,11,32,3,0,72,777,27291,103544,false,true,true,Hospitality,China,NE,female,nonsmoker,Married,304293722
103,2,0,0,1,1,0,0,1,1,1,1,0,7,7,4,32,25,7,88,800,443112,191680,false,true,true,Education,Other,West,male,nonsmoker,Married,631660204
104,2,0,1,1,1,0,0,0,0,1,0,2,6,3,1,56,24,28,51,796,58376,419468,false,false,true,Media and Advertising,China,Texas,female,nonsmoker,Married,440961033
105,2,0,1,1,1,0,0,1,1,1,3,5,0,3,1,40,32,16,94,719,47818,135895,false,true,true,Healthcare,US,Texas,female,nonsmoker,Married,311898684
106,2,0,1,0,1,1,0,0,1,1,5,4,1,1,2,36,52,42,72,714,42217,296388,false,false,false,Hospitality,LATAM,New York,female,smoker,Married,981570875
107,2,0,0,0,1,1,0,0,1,1,1,7,1,1,11,39,82,1,84,353,20015,338190,true,true,false,Financial Services,LATAM,New York,male,smoker,Married,128733710
108,2,0,1,1,1,0,0,1,1,1,0,1,5,0,1,19,24,49,8,688,432880,126081,true,false,true,Energy,India,California,female,nonsmoker,Married,857946131
109,2,0,0,0,0,0,1,1,1,1,5,7,0,0,1,41,75,32,61,783,36515,238585,false,false,false,Financial Services,US,California,male,nonsmoker,Married,144967474
110,2,0,1,1,1,1,0,1,0,1,4,4,1,3,2,33,69,41,91,811,163979,275636,false,false,true,Hospitality,LATAM,Texas,female,smoker,Married,596985510
111,2,0,0,1,1,0,1,0,1,1,3,2,0,0,1,19,55,44,98,782,236407,202958,false,false,false,Media and Advertising,US,California,male,nonsmoker,Married,603752454
112,2,0,1,0,0,0,0,0,1,1,4,3,4,5,1,38,36,22,100,336,28244,143857,false,false,true,Transportation,Africa,South,female,nonsmoker,Married,950264724
113,2,0,0,1,1,1,0,1,0,1,2,2,1,2,1,26,24,60,89,743,43790,271741,false,false,false,Media and Advertising,LATAM,Florida,male,smoker,Married,458934532
114,2,0,0,1,0,1,0,1,1,1,4,2,4,3,17,31,78,4,87,779,493133,141869,false,false,true,Media and Advertising,Africa,Texas,male,smoker,Married,445270827
115,2,0,1,0,1,0,0,1,1,1,7,4,3,3,11,39,85,48,87,850,121,74176,false,true,false,Hospitality,Middle East,Texas,female,nonsmoker,Married,400438762
116,2,0,1,1,1,0,0,1,0,1,0,7,4,1,1,28,92,29,76,708,48959,481020,false,false,false,Financial Services,Africa,New York,female,nonsmoker,Married,174865972
117,2,0,1,1,0,0,1,1,0,1,6,5,1,0,3,28,8,34,87,671,700,198781,false,false,true,Healthcare,LATAM,California,female,nonsmoker,Married,487856891
118,2,0,0,1,0,0,0,1,0,1,0,1,6,1,10,24,42,37,98,745,239308,260784,false,true,true,Energy,China,New York,male,nonsmoker,Married,546091584
119,2,0,1,0,1,0,0,0,0,1,1,5,6,5,1,39,1,35,85,656,9052,244274,false,false,false,Healthcare,China,South,female,nonsmoker,Married,642460210
120,2,0,0,0,1,1,0,1,0,1,1,5,4,3,25,41,9,31,85,597,45576,272816,false,false,true,Healthcare,Africa,Texas,male,smoker,Married,143081365
121,2,0,1,1,0,1,1,1,1,2,1,4,1,4,1,45,34,42,84,737,15603,125714,true,false,true,Hospitality,LATAM,NE,female,smoker,Divorced,961457370
122,2,0,0,1,1,0,1,1,0,1,0,2,2,2,4,57,63,74,96,558,52735,453691,false,false,true,Media and Advertising,EU,Florida,male,nonsmoker,Married,351896875
123,2,0,0,1,0,0,0,1,1,1,5,6,2,5,1,35,65,71,99,527,34088,74018,false,false,true,Manufacturing,EU,South,male,nonsmoker,Married,644718253
124,2,0,0,0,1,1,0,0,0,2,3,1,5,3,26,38,33,19,66,768,488517,52790,false,false,false,Energy,India,Texas,male,smoker,Divorced,132002788
125,2,0,1,0,1,0,0,0,1,1,4,2,4,1,5,64,90,35,91,807,486287,136647,false,true,true,Media and Advertising,Africa,New York,female,nonsmoker,Married,170375983
126,2,0,1,1,0,1,0,0,0,1,2,3,4,5,4,35,56,39,87,757,334177,822250,false,true,false,Transportation,Africa,South,female,smoker,Married,224283843
127,2,0,0,1,1,1,0,1,1,1,4,4,5,5,1,43,44,33,83,766,169178,607689,true,false,false,Hospitality,India,South,male,smoker,Married,353192127
128,2,0,0,1,1,0,0,0,1,1,4,3,3,5,1,33,54,44,80,652,32235,570161,false,false,false,Transportation,Middle East,South,male,nonsmoker,Married,384234992
129,2,0,1,1,1,0,0,1,1,1,6,3,1,0,2,55,61,39,85,614,24908,152844,false,false,false,Transportation,LATAM,California,female,nonsmoker,Married,453702860
130,2,0,0,1,0,1,1,0,0,2,4,2,4,7,1,41,18,43,79,404,88908,259855,false,false,false,Media and Advertising,Africa,West,male,smoker,Divorced,458827697
131,2,0,1,0,0,0,0,1,0,1,3,1,4,3,1,36,47,60,89,666,238663,200379,false,false,false,Energy,Africa,Texas,female,nonsmoker,Married,484680043
132,2,0,0,0,0,1,0,0,1,1,0,1,5,4,1,57,80,33,15,721,79855,232553,false,false,false,Energy,India,NE,male,smoker,Married,587641974
133,2,0,1,0,1,1,0,0,1,1,7,6,1,6,1,72,55,70,97,801,31479,149223,false,false,true,Manufacturing,LATAM,MidWest,female,smoker,Married,960142583
134,2,0,1,1,1,1,0,1,0,1,4,0,6,1,28,26,53,33,93,657,412281,180002,false,false,false,Education,China,New York,female,smoker,Married,579751272
135,2,0,1,1,1,0,0,0,1,1,4,1,5,7,1,19,23,40,21,552,372399,74767,false,false,false,Energy,India,West,female,nonsmoker,Married,256724612
136,2,0,0,0,1,1,0,0,0,1,0,3,6,2,1,29,71,24,90,790,57888,267360,false,false,true,Transportation,China,Florida,male,smoker,Married,145218233
137,2,0,1,1,1,1,1,1,1,1,3,3,0,0,1,34,63,39,95,405,213048,281481,true,true,true,Transportation,US,California,female,smoker,Married,678693119
138,2,0,0,0,1,1,0,1,1,2,4,4,1,1,1,38,19,43,91,718,13916,125978,false,false,false,Hospitality,LATAM,New York,male,smoker,Divorced,381952654
139,2,0,1,0,1,0,0,1,0,1,7,2,5,4,1,34,8,46,14,758,47384,316737,false,false,true,Media and Advertising,India,NE,female,nonsmoker,Married,591584858
140,2,0,0,0,1,0,0,1,0,2,7,0,2,3,1,34,25,61,63,706,344330,247848,false,false,false,Education,EU,Texas,male,nonsmoker,Divorced,478628300
141,2,0,1,0,1,0,1,1,0,1,0,4,4,0,1,73,7,37,81,758,249980,203164,false,false,true,Hospitality,Africa,California,female,nonsmoker,Married,534819953
142,2,0,0,1,1,0,0,1,1,1,6,7,0,5,1,21,70,9,94,801,202684,52718,false,true,false,Financial Services,US,South,male,nonsmoker,Married,684474554
143,2,0,1,1,0,0,0,0,1,1,0,2,4,2,6,31,62,28,84,753,315064,326268,true,false,false,Media and Advertising,Africa,Florida,female,nonsmoker,Married,661781480
144,2,0,1,1,1,0,0,1,1,1,1,4,1,1,20,73,44,27,86,311,227012,278793,false,true,true,Hospitality,LATAM,New York,female,nonsmoker,Married,967860449
145,2,0,0,1,0,0,1,1,0,1,1,2,4,2,16,32,67,41,86,630,186948,238535,false,true,true,Media and Advertising,Africa,Florida,male,nonsmoker,Married,231159483
146,2,0,1,1,1,0,0,1,0,2,5,4,3,0,1,53,87,1,97,514,96046,121986,false,false,false,Hospitality,Middle East,California,female,nonsmoker,Divorced,683940755
147,2,0,0,1,1,1,0,1,1,1,5,4,5,4,3,78,33,59,90,830,9395,219140,false,true,false,Hospitality,India,NE,male,smoker,Married,527254200
148,2,0,0,1,0,1,0,0,1,1,0,1,0,1,1,65,28,74,74,848,68157,966981,false,false,false,Energy,US,New York,male,smoker,Married,807298347
149,2,0,1,1,1,1,0,1,0,0,5,1,6,3,1,24,43,33,78,474,245703,423673,true,false,true,Energy,China,Texas,female,smoker,Single,906619655
150,2,0,0,1,0,0,0,1,1,1,1,3,7,2,1,35,27,40,93,407,7631,265371,false,false,false,Transportation,Other,Florida,male,nonsmoker,Married,680046265
151,2,0,0,1,1,0,0,1,0,1,1,4,0,4,1,70,45,27,72,825,131890,449003,false,false,true,Hospitality,US,NE,male,nonsmoker,Married,338657233
152,2,0,1,1,1,1,0,1,0,2,3,5,5,4,38,59,19,40,100,835,8400,55114,false,true,false,Healthcare,India,NE,female,smoker,Divorced,445684750
153,2,0,0,1,1,1,0,1,1,1,3,7,3,5,12,28,69,3,91,830,237537,65666,false,true,false,Financial Services,Middle East,South,male,smoker,Married,944734238
154,2,0,0,0,0,1,1,0,0,2,5,2,6,5,19,52,30,7,90,712,74656,59002,false,true,true,Media and Advertising,China,South,male,smoker,Divorced,258545040
155,2,0,0,0,1,0,0,0,1,2,5,3,3,3,3,19,104,40,66,749,482037,233835,false,false,false,Transportation,Middle East,Texas,male,nonsmoker,Divorced,145876387
156,2,0,0,1,1,0,0,1,1,1,4,3,3,0,1,42,11,46,85,695,406805,472184,false,true,false,Transportation,Middle East,California,male,nonsmoker,Married,565298532
157,2,0,1,0,1,0,0,0,0,1,5,2,1,5,1,39,43,44,93,658,67071,272571,false,false,false,Media and Advertising,LATAM,South,female,nonsmoker,Married,484860231
158,2,0,0,1,0,0,0,1,0,1,0,3,2,4,1,19,98,10,94,790,36591,273014,false,false,false,Transportation,EU,NE,male,nonsmoker,Married,918482592
159,2,0,0,1,1,0,0,1,1,1,1,0,5,7,28,21,24,20,91,648,20981,789740,false,false,false,Education,India,West,male,nonsmoker,Married,542554004
160,2,0,1,0,0,0,0,1,0,1,4,2,4,1,4,61,20,35,20,783,38711,157628,true,false,false,Media and Advertising,Africa,New York,female,nonsmoker,Married,808011966
161,2,0,0,0,1,0,0,1,1,1,1,5,5,2,1,36,71,57,84,539,139460,397659,true,false,true,Healthcare,India,Florida,male,nonsmoker,Married,712244802
162,2,0,1,1,1,0,0,0,1,2,1,7,5,0,15,43,60,39,93,610,162973,355292,false,false,false,Financial Services,India,California,female,nonsmoker,Divorced,899166540
163,2,0,1,0,1,0,0,1,0,1,0,1,7,2,3,61,22,33,19,811,18448,166994,true,false,false,Energy,Other,Florida,female,nonsmoker,Married,769854249
164,2,0,0,0,0,1,0,1,1,1,1,6,2,4,1,38,35,49,10,766,18420,149802,true,false,true,Manufacturing,EU,NE,male,smoker,Married,873362348
165,2,0,0,0,0,0,0,0,0,1,3,1,6,3,11,22,46,13,97,695,34130,784404,true,false,false,Energy,China,Texas,male,nonsmoker,Married,348471574
166,2,0,0,0,1,0,0,0,0,1,1,3,4,3,1,60,98,51,91,789,16501,853501,false,false,true,Transportation,Africa,Texas,male,nonsmoker,Married,153688848
167,2,0,0,1,1,1,1,1,1,1,1,0,5,0,1,22,12,6,83,707,315580,213628,false,false,false,Education,India,California,male,smoker,Married,494614908
168,2,0,1,0,1,0,0,0,1,1,4,0,7,3,1,58,65,44,96,623,57144,248894,true,false,false,Education,Other,Texas,female,nonsmoker,Married,762133168
