account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,marital_status,num_dependents,job_industry,citizenship,region,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn
31,3,0,1,1,1,0,0,0,1,1,3,1,5,0,1,56,22,41,92,469,175788,205593,false,false,false,Energy,India,California,female,nonsmoker,Married,219611649
32,3,0,0,1,0,0,0,1,1,2,6,4,5,1,1,49,58,39,8,758,28056,254656,false,true,true,Hospitality,India,New York,male,nonsmoker,Divorced,437770199
33,3,0,0,1,1,1,0,0,1,1,4,0,0,4,1,24,44,33,91,799,75534,342749,false,false,true,Education,US,NE,male,smoker,Married,708269261
34,3,0,1,0,1,0,1,1,0,2,1,0,7,3,1,26,114,36,67,702,103039,723767,true,false,false,Education,Other,Texas,female,nonsmoker,Divorced,922354603
35,3,0,1,1,1,0,1,0,1,1,4,7,4,0,1,39,29,49,73,711,171956,275417,false,false,true,Financial Services,Africa,California,female,nonsmoker,Married,840075829
36,3,0,0,1,1,0,0,0,0,2,3,3,1,4,1,34,42,30,81,774,417197,255622,false,false,false,Transportation,LATAM,NE,male,nonsmoker,Divorced,824871361
37,3,0,0,0,1,0,0,0,0,0,3,1,4,1,9,33,86,59,81,797,43915,87754,false,false,false,Energy,Africa,New York,male,nonsmoker,Single,770824698
38,3,0,0,1,1,0,1,1,0,1,4,1,6,3,1,64,69,34,98,777,134695,785142,false,true,false,Energy,China,Texas,male,nonsmoker,Married,301423895
39,3,0,0,1,1,1,0,1,0,2,1,4,6,6,1,67,64,20,94,786,220402,269340,true,false,false,Hospitality,China,MidWest,male,smoker,Divorced,413785795
40,3,0,0,1,1,0,0,0,0,1,6,6,3,0,1,53,98,38,86,497,1001,241311,false,false,false,Manufacturing,Middle East,California,male,nonsmoker,Married,577807812
41,3,0,0,0,1,0,1,1,0,1,3,1,5,2,25,63,54,68,71,769,8668,77992,false,true,true,Energy,India,Florida,male,nonsmoker,Married,737840213
42,3,0,1,0,1,0,0,1,1,1,6,6,1,5,15,30,112,31,97,800,383377,452645,false,false,true,Manufacturing,LATAM,South,female,nonsmoker,Married,692782088
43,3,0,1,0,1,0,0,1,0,1,0,6,0,5,1,63,24,44,74,786,19113,194774,false,false,false,Manufacturing,US,South,female,nonsmoker,Married,379788146
44,3,0,0,1,1,1,0,1,1,1,2,4,5,5,31,40,33,3,86,345,17546,257334,false,false,true,Hospitality,India,South,male,smoker,Married,521027187
45,3,0,1,1,1,0,0,0,0,1,3,4,4,1,1,56,38,69,94,682,143520,131834,false,false,false,Hospitality,Africa,New York,female,nonsmoker,Married,768224771
46,3,0,1,1,1,1,0,0,1,1,1,2,1,6,1,32,44,45,100,769,50042,177458,false,false,true,Media and Advertising,LATAM,MidWest,female,smoker,Married,540499264
47,3,0,1,1,1,1,1,1,1,1,5,6,0,2,1,22,70,50,96,528,83486,203325,false,false,false,Manufacturing,US,Florida,female,smoker,Married,602638556
48,3,0,0,0,1,0,0,0,0,2,1,4,7,0,1,53,58,37,99,409,37846,558603,true,false,true,Hospitality,Other,California,male,nonsmoker,Divorced,844003374
49,3,0,0,1,1,0,0,1,1,1,4,2,7,4,1,52,42,60,53,790,300997,100756,false,false,false,Media and Advertising,Other,NE,male,nonsmoker,Married,201175313
50,3,0,0,1,1,0,0,1,1,1,1,2,4,4,26,38,7,50,25,688,454113,113325,false,false,false,Media and Advertising,Africa,NE,male,nonsmoker,Married,866094500
51,3,0,1,1,0,1,0,1,0,1,7,3,4,1,1,22,10,35,13,786,40057,218523,false,false,false,Transportation,Africa,New York,female,smoker,Married,303603016
52,3,0,0,1,1,0,0,0,1,1,5,5,7,4,1,21,4,68,35,678,19596,256749,false,false,false,Healthcare,Other,NE,male,nonsmoker,Married,782335219
53,3,0,0,1,1,0,1,1,0,1,1,1,1,0,1,66,57,68,64,716,51513,66656,true,false,true,Energy,LATAM,California,male,nonsmoker,Married,903609975
54,3,0,1,0,1,0,1,1,0,1,7,7,0,1,3,67,63,32,95,671,53851,101277,false,false,false,Financial Services,US,New York,female,nonsmoker,Married,957722918
55,3,0,0,0,1,0,0,1,0,1,2,2,7,6,6,23,38,41,95,701,2883,255920,false,false,true,Media and Advertising,Other,MidWest,male,nonsmoker,Married,818878060
56,3,0,0,1,0,0,0,1,0,1,4,4,7,0,18,42,57,32,91,609,38750,510817,false,false,false,Hospitality,Other,California,male,nonsmoker,Married,719327518
57,3,0,0,0,1,0,1,1,1,2,4,5,7,4,5,30,75,41,78,342,6515,254582,false,false,true,Healthcare,Other,NE,male,nonsmoker,Divorced,151676739
58,3,0,1,1,1,0,0,1,1,2,2,4,6,4,1,19,90,63,86,760,10341,269874,false,true,false,Hospitality,China,NE,female,nonsmoker,Divorced,226670082
59,3,0,0,1,0,0,0,1,1,1,4,7,4,3,1,46,64,6,94,796,11871,269531,false,false,false,Financial Services,Africa,Texas,male,nonsmoker,Married,722405942
60,3,0,0,1,0,1,0,1,1,1,1,6,1,3,1,63,40,10,9,743,417883,255147,false,false,false,Manufacturing,LATAM,Texas,male,smoker,Married,496586111
61,3,0,1,1,0,0,1,1,0,1,3,4,1,4,1,32,59,48,91,751,163851,170558,false,false,false,Hospitality,LATAM,NE,female,nonsmoker,Married,903013431
62,3,0,0,0,0,1,1,1,0,0,3,4,1,4,1,34,69,22,99,844,62210,69981,true,false,true,Hospitality,LATAM,NE,male,smoker,Single,727675880
63,3,0,1,1,1,1,1,1,0,2,2,1,7,1,22,58,20,42,63,472,48772,808113,false,false,false,Energy,Other,New York,female,smoker,Divorced,889800649
64,3,0,0,0,1,1,1,1,0,1,6,2,4,1,1,22,12,1,84,715,188284,66543,true,false,true,Media and Advertising,Africa,New York,male,smoker,Married,638117976
65,3,0,1,1,1,0,1,1,1,1,1,4,4,0,1,56,48,41,86,723,233328,104190,false,false,true,Hospitality,Africa,California,female,nonsmoker,Married,527265935
66,3,0,0,0,1,0,0,1,0,1,0,5,4,6,18,52,54,45,89,777,51905,360057,false,false,false,Healthcare,Africa,MidWest,male,nonsmoker,Married,186842362
67,3,0,0,1,1,0,1,1,1,1,3,5,1,4,1,59,43,10,82,782,32202,307991,false,false,false,Healthcare,LATAM,NE,male,nonsmoker,Married,532323424
68,3,0,0,1,1,0,0,1,0,1,0,5,6,5,1,56,70,44,73,745,288777,221343,false,true,true,Healthcare,China,South,male,nonsmoker,Married,760173867
69,3,0,0,0,1,0,1,0,1,1,5,1,0,2,1,33,16,53,87,787,67971,218081,false,false,false,Energy,US,Florida,male,nonsmoker,Married,603227155
70,3,0,1,0,1,1,0,0,1,1,5,3,7,5,13,39,28,38,80,772,484359,265204,false,false,false,Transportation,Other,South,female,smoker,Married,539288983
71,3,0,0,0,1,0,1,1,0,1,6,2,2,4,1,33,16,67,61,712,455823,258555,false,false,true,Media and Advertising,EU,NE,male,nonsmoker,Married,140018758
72,3,0,1,1,1,0,1,1,1,1,6,7,4,6,1,23,73,75,7,462,348058,219175,false,false,true,Financial Services,Africa,MidWest,female,nonsmoker,Married,831734413
73,3,0,0,0,0,1,0,1,0,1,5,5,2,7,11,35,41,50,81,811,190852,120695,false,false,false,Healthcare,EU,West,male,smoker,Married,624619957
74,3,0,1,1,0,0,0,1,1,1,2,6,1,5,1,40,64,51,81,437,11783,228111,false,false,true,Manufacturing,LATAM,South,female,nonsmoker,Married,771590788
75,3,0,0,1,0,0,0,1,0,1,3,7,2,3,2,25,32,40,86,734,43235,297008,false,false,false,Financial Services,EU,Texas,male,nonsmoker,Married,174652936
76,3,0,1,1,1,1,0,0,1,1,1,5,6,1,17,60,33,46,94,651,97897,296554,false,false,true,Healthcare,China,New York,female,smoker,Married,539164668
77,3,0,1,1,1,1,0,0,1,0,2,0,1,0,1,44,107,47,91,717,78046,286800,false,true,true,Education,LATAM,California,female,smoker,Single,296222671
78,3,0,1,1,1,0,0,0,1,2,5,4,5,5,1,35,8,43,78,834,42006,127057,false,false,false,Hospitality,India,South,female,nonsmoker,Divorced,981937479
79,3,0,1,1,1,0,0,1,0,2,5,5,2,5,29,43,36,31,94,772,2816,308124,false,true,true,Healthcare,EU,South,female,nonsmoker,Divorced,421132470
80,3,0,0,1,1,1,0,1,0,1,3,6,0,5,1,29,83,1,68,767,9447,118190,false,false,false,Manufacturing,US,South,male,smoker,Married,366507952
81,3,0,0,1,1,0,0,0,0,1,5,6,3,5,13,57,31,69,25,684,301098,139148,true,false,false,Manufacturing,Middle East,South,male,nonsmoker,Married,367777024
82,3,0,1,0,1,0,1,1,1,1,7,3,4,3,1,35,72,42,81,745,388,389551,false,false,true,Transportation,Africa,Texas,female,nonsmoker,Married,937369551
83,3,0,0,1,1,1,0,1,0,1,6,4,7,2,15,57,41,35,7,715,9073,117057,false,true,false,Hospitality,Other,Florida,male,smoker,Married,718050018
84,3,0,1,1,1,1,0,0,1,1,4,6,7,7,1,54,76,74,71,805,114266,102570,false,false,false,Manufacturing,Other,West,female,smoker,Married,901177595
85,3,0,1,0,1,1,1,1,1,1,1,7,2,3,1,46,44,34,86,746,289144,322623,false,true,true,Financial Services,EU,Texas,female,smoker,Married,255353463
86,3,0,0,0,1,1,1,1,1,1,0,2,7,6,1,28,56,49,94,735,81383,234695,false,false,false,Media and Advertising,Other,MidWest,male,smoker,Married,892365890
87,3,0,1,1,1,1,0,1,0,1,4,5,4,2,2,32,85,59,96,743,191014,420029,true,false,false,Healthcare,Africa,Florida,female,smoker,Married,354578966
88,3,0,1,0,1,0,1,1,1,1,4,3,7,4,1,30,108,27,100,759,292683,173546,false,false,false,Transportation,Other,NE,female,nonsmoker,Married,966547239
89,3,0,0,1,1,0,1,1,0,1,2,1,7,5,25,58,97,70,92,666,248345,291953,true,false,false,Energy,Other,South,male,nonsmoker,Married,908321122
90,3,0,0,1,1,1,1,1,0,2,6,3,6,7,1,25,34,4,80,417,54782,94786,false,false,true,Transportation,China,West,male,smoker,Divorced,807445732
91,3,0,1,0,1,0,0,1,0,1,3,4,5,4,3,41,38,1,96,709,88496,182853,false,false,false,Hospitality,India,NE,female,nonsmoker,Married,361183953
92,3,0,1,1,1,0,0,1,0,1,1,2,4,0,3,43,4,38,87,802,232497,423546,true,false,false,Media and Advertising,Africa,California,female,nonsmoker,Married,632756464
93,3,0,0,0,0,0,1,0,1,1,4,4,1,0,2,28,39,72,65,792,410310,146260,false,false,false,Hospitality,LATAM,California,male,nonsmoker,Married,151171444
94,3,0,1,1,1,0,0,0,0,1,5,2,0,1,1,44,50,14,79,649,488068,397860,false,false,true,Media and Advertising,US,New York,female,nonsmoker,Married,967552379
95,3,0,1,0,1,1,1,1,1,1,3,6,6,4,1,31,80,7,89,365,53823,186613,false,false,false,Manufacturing,China,NE,female,smoker,Married,982014252
96,3,0,0,1,0,1,1,0,1,1,7,2,2,1,2,30,67,13,63,447,354628,151548,false,false,true,Media and Advertising,EU,New York,male,smoker,Married,467017288
97,3,0,1,0,1,0,0,0,1,1,0,1,1,4,1,41,69,64,68,755,456914,281557,true,false,false,Energy,LATAM,NE,female,nonsmoker,Married,780134778
98,3,0,0,0,1,0,0,1,0,1,2,5,1,5,1,20,80,39,94,756,316736,225399,false,false,false,Healthcare,LATAM,South,male,nonsmoker,Married,179248727
99,3,0,0,1,1,0,0,1,1,1,2,5,7,6,1,40,30,9,98,792,169938,359324,true,true,false,Healthcare,Other,MidWest,male,nonsmoker,Married,513598973
100,3,0,1,1,1,0,0,1,1,1,1,6,6,4,6,78,26,32,86,665,51259,91297,true,false,true,Manufacturing,China,NE,female,nonsmoker,Married,425691770
101,3,0,0,1,1,1,1,1,0,2,0,4,7,6,1,65,89,2,7,713,26507,291789,false,false,true,Hospitality,Other,MidWest,male,smoker,Divorced,525258554
102,3,0,1,0,1,1,0,1,0,1,2,1,3,4,1,46,49,45,77,663,35359,317634,false,true,false,Energy,Middle East,NE,female,smoker,Married,599907505
103,3,0,1,1,1,1,1,1,1,1,3,0,7,5,22,33,9,47,95,816,63527,359538,false,false,false,Education,Other,South,female,smoker,Married,510619147
104,3,0,1,0,1,0,0,1,0,1,2,7,4,5,11,57,6,50,87,850,75761,132442,false,false,false,Financial Services,Africa,South,female,nonsmoker,Married,345812880
105,3,0,0,0,1,1,0,1,1,2,0,4,4,0,1,58,58,50,92,810,4207,394577,false,false,true,Hospitality,Africa,California,male,smoker,Divorced,638454657
106,3,0,1,1,1,0,0,1,0,1,2,1,1,2,15,39,52,63,84,677,403999,50884,false,true,true,Energy,LATAM,Florida,female,nonsmoker,Married,911037496
107,3,0,0,0,0,0,1,0,0,1,6,2,7,0,1,45,20,27,98,659,7383,290527,false,true,true,Media and Advertising,Other,California,male,nonsmoker,Married,716059686
108,3,0,1,1,1,0,0,0,1,1,1,1,4,2,1,21,14,5,35,827,439761,292419,false,false,true,Energy,Africa,Florida,female,nonsmoker,Married,894846481
109,3,0,0,1,1,1,0,0,1,2,4,1,3,4,1,80,89,41,99,678,923,285186,false,false,false,Energy,Middle East,NE,male,smoker,Divorced,766777834
110,3,0,1,0,1,0,1,1,0,1,1,1,3,2,3,20,64,70,63,734,88380,298960,false,true,true,Energy,Middle East,Florida,female,nonsmoker,Married,446116135
111,3,0,0,1,1,0,0,1,0,1,0,5,2,2,1,45,79,42,82,301,46295,144208,true,true,true,Healthcare,EU,Florida,male,nonsmoker,Married,521402074
112,3,0,0,1,0,0,1,1,0,1,5,7,4,4,10,63,43,27,84,748,187367,288170,false,false,true,Financial Services,Africa,NE,male,nonsmoker,Married,488688560
113,3,0,0,1,1,0,0,0,1,1,4,5,4,2,1,25,68,50,70,788,8431,271492,false,false,false,Healthcare,Africa,Florida,male,nonsmoker,Married,493252314
114,3,0,0,0,1,1,1,1,1,1,0,4,1,4,28,34,101,44,87,772,3629,75062,false,false,true,Hospitality,LATAM,NE,male,smoker,Married,431757179
115,3,0,0,0,0,0,0,1,0,1,4,3,5,5,1,42,17,40,75,477,64198,436986,false,false,false,Transportation,India,South,male,nonsmoker,Married,852413286
116,3,0,1,1,1,1,1,1,0,1,5,4,1,1,1,36,33,0,92,704,92900,122699,false,false,false,Hospitality,LATAM,New York,female,smoker,Married,848487140
117,3,0,1,1,1,0,1,1,1,1,1,6,5,2,1,68,46,58,73,685,7927,467425,false,false,false,Manufacturing,India,Florida,female,nonsmoker,Married,371267012
118,3,0,0,1,1,0,1,0,0,2,5,1,7,3,1,28,52,23,86,743,39057,121001,false,true,false,Energy,Other,Texas,male,nonsmoker,Divorced,783470132
119,3,0,1,1,1,0,0,1,0,0,1,2,4,4,1,53,75,36,6,704,103602,260901,false,false,true,Media and Advertising,Africa,NE,female,nonsmoker,Single,193941365
120,3,0,0,0,1,1,0,1,1,2,2,4,4,1,1,63,11,41,82,497,443901,81687,false,false,true,Hospitality,Africa,New York,male,smoker,Divorced,268758717
121,3,0,1,1,0,0,1,1,0,1,4,1,7,1,2,56,68,39,91,748,437324,273898,false,true,false,Energy,Other,New York,female,nonsmoker,Married,223227053
122,3,0,0,1,0,1,1,1,0,1,4,5,6,0,1,30,56,48,96,774,42512,202582,false,false,true,Healthcare,China,California,male,smoker,Married,522874011
123,3,0,0,0,0,0,0,1,0,1,1,3,4,1,1,24,77,37,93,755,94691,911456,false,false,false,Transportation,Africa,New York,male,nonsmoker,Married,682574809
124,3,0,1,1,1,1,1,1,1,2,4,2,4,3,1,21,27,68,100,809,5710,364156,true,false,false,Media and Advertising,Africa,Texas,female,smoker,Divorced,955868192
125,3,0,1,1,1,1,0,1,1,1,7,5,2,1,1,74,78,3,75,655,285391,80346,true,true,true,Healthcare,EU,New York,female,smoker,Married,356667314
126,3,0,1,1,1,0,1,0,1,2,5,3,7,0,1,23,76,37,64,826,275914,305809,false,false,false,Transportation,Other,California,female,nonsmoker,Divorced,594723295
127,3,0,1,1,0,1,1,1,0,1,4,7,1,3,3,42,50,7,86,681,72173,429803,false,false,true,Financial Services,LATAM,Texas,female,smoker,Married,207284116
128,3,0,1,0,0,0,0,0,0,1,0,6,6,4,1,46,79,11,68,804,249960,198655,false,false,false,Manufacturing,China,NE,female,nonsmoker,Married,139706851
129,3,0,1,1,1,0,0,1,1,1,6,7,1,5,29,66,39,32,89,834,102594,222722,false,false,true,Financial Services,LATAM,South,female,nonsmoker,Married,197489279
130,3,0,0,1,1,0,0,0,0,1,0,6,7,1,7,65,47,67,88,828,26633,486670,false,false,true,Manufacturing,Other,New York,male,nonsmoker,Married,455683909
131,3,0,0,0,1,0,0,1,1,2,7,2,3,1,1,26,18,6,92,733,32595,293509,false,false,false,Media and Advertising,Middle East,New York,male,nonsmoker,Divorced,173068155
132,3,0,0,1,0,0,0,0,0,2,5,1,4,5,17,35,96,70,67,793,345008,119369,false,false,false,Energy,Africa,South,male,nonsmoker,Divorced,980900677
133,3,0,1,1,1,1,1,1,1,1,4,1,7,4,12,69,85,42,89,672,199088,204238,false,false,true,Energy,Other,NE,female,smoker,Married,215393717
134,3,0,0,1,1,1,0,1,1,1,0,0,5,2,17,40,71,32,88,733,28396,168807,true,false,true,Education,India,Florida,male,smoker,Married,369830081
135,3,0,0,0,1,0,0,1,0,1,0,5,6,7,1,67,34,43,77,677,43937,320111,true,false,false,Healthcare,China,West,male,nonsmoker,Married,828670571
136,3,0,0,0,1,1,0,1,1,1,3,1,7,5,1,24,80,13,87,674,92755,425363,false,false,false,Energy,Other,South,male,smoker,Married,668500699
137,3,0,1,0,1,1,0,0,1,2,4,1,7,3,37,25,40,53,62,704,347647,144705,true,false,false,Energy,Other,Texas,female,smoker,Divorced,782543530
138,3,0,0,1,1,1,0,1,0,1,5,5,6,4,1,68,44,31,84,664,239200,261321,false,false,false,Healthcare,China,NE,male,smoker,Married,764105228
139,3,0,1,1,1,0,0,0,0,0,3,1,1,0,3,26,16,49,99,695,47583,183714,false,true,false,Energy,LATAM,California,female,nonsmoker,Single,213017339
140,3,0,0,0,0,0,0,0,1,1,4,3,7,0,20,74,55,4,97,668,489860,669899,true,false,false,Transportation,Other,California,male,nonsmoker,Married,308026202
141,3,0,1,1,0,1,0,1,0,0,1,3,1,0,1,51,71,10,67,694,48517,123158,false,true,true,Transportation,LATAM,California,female,smoker,Single,741437449
142,3,0,0,0,0,1,0,0,0,1,5,1,4,4,1,26,49,49,63,757,30783,963414,false,false,true,Energy,Africa,NE,male,smoker,Married,221884640
143,3,0,0,0,1,0,0,1,1,1,4,2,0,7,10,40,63,48,66,396,3921,413557,true,false,true,Media and Advertising,US,West,male,nonsmoker,Married,972389076
144,3,0,0,0,1,1,0,1,0,1,1,4,6,5,1,60,70,11,84,844,424283,92158,true,true,false,Hospitality,China,South,male,smoker,Married,911967987
145,3,0,1,1,1,1,0,1,0,1,6,0,5,6,36,35,34,50,10,839,72932,286021,false,true,true,Education,India,MidWest,female,smoker,Married,779363358
146,3,0,0,1,1,1,1,0,1,2,1,4,1,4,1,35,31,46,94,713,477939,140892,false,false,false,Hospitality,LATAM,NE,male,smoker,Divorced,230333654
147,3,0,1,0,0,1,0,1,0,1,1,4,3,4,8,56,71,38,63,823,192935,171283,false,true,true,Hospitality,Middle East,NE,female,smoker,Married,806487575
148,3,0,1,1,0,0,0,1,1,1,7,1,7,7,1,45,114,55,70,735,109009,149306,false,false,false,Energy,Other,West,female,nonsmoker,Married,812090173
149,3,0,1,1,1,1,1,1,0,1,5,2,4,5,8,59,91,54,41,679,99607,495171,false,true,false,Media and Advertising,Africa,South,female,smoker,Married,308569093
150,3,0,0,0,0,0,1,1,1,1,2,5,0,5,1,37,96,6,62,685,75682,318604,false,false,false,Healthcare,US,South,male,nonsmoker,Married,846126868
151,3,0,0,0,1,1,0,0,0,1,2,7,5,7,1,21,54,46,66,571,460396,276972,true,true,false,Financial Services,India,West,male,smoker,Married,927427988
152,3,0,0,0,0,0,0,1,0,2,0,4,7,4,1,68,21,36,8,623,489598,264841,false,false,false,Hospitality,Other,NE,male,nonsmoker,Divorced,668309910
153,3,0,0,0,0,1,1,1,0,1,6,7,7,4,1,62,49,38,79,709,124176,162128,false,false,false,Financial Services,Other,NE,male,smoker,Married,220034258
154,3,0,1,1,0,0,0,1,1,0,0,2,6,1,4,22,54,19,7,671,247181,74632,false,false,false,Media and Advertising,China,New York,female,nonsmoker,Single,506758895
155,3,0,1,1,1,1,1,0,1,1,6,3,0,7,1,43,52,44,24,648,124253,121522,false,false,false,Transportation,US,West,female,smoker,Married,669552271
156,3,0,0,0,1,0,0,1,0,1,3,4,5,1,16,34,17,20,81,657,72112,171598,false,true,false,Hospitality,India,New York,male,nonsmoker,Married,639464468
157,3,0,1,1,1,1,0,1,1,1,4,7,2,5,28,19,54,35,94,455,256829,282499,true,false,false,Financial Services,EU,South,female,smoker,Married,791271553
158,3,0,1,0,1,0,1,1,0,1,6,7,3,4,16,64,56,72,52,789,79443,151536,false,true,true,Financial Services,Middle East,NE,female,nonsmoker,Married,775705712
159,3,0,0,0,1,0,0,0,0,1,1,4,5,4,2,21,51,43,91,625,31402,214600,true,false,false,Hospitality,India,NE,male,nonsmoker,Married,836251613
160,3,0,0,1,1,0,0,1,0,2,5,2,5,0,1,20,15,52,89,363,365372,349474,false,false,true,Media and Advertising,India,California,male,nonsmoker,Divorced,527095592
161,3,0,1,0,1,0,0,1,0,1,0,1,4,0,1,25,100,33,93,749,331525,227555,false,false,true,Energy,Africa,California,female,nonsmoker,Married,240146991
162,3,0,0,1,1,1,0,1,0,1,3,1,5,4,1,23,32,6,97,592,44547,270113,false,true,true,Energy,India,NE,male,smoker,Married,292368096
163,3,0,1,1,0,0,0,1,0,1,0,5,7,0,1,29,14,33,88,451,378196,155935,false,false,true,Healthcare,Other,California,female,nonsmoker,Married,156066422
164,3,0,1,0,0,0,0,0,0,1,5,3,0,5,1,42,102,31,7,836,231421,167867,true,false,true,Transportation,US,South,female,nonsmoker,Married,813772880
165,3,0,0,0,1,1,1,1,1,1,1,1,1,3,1,70,71,45,74,724,94559,230802,false,false,false,Energy,LATAM,Texas,male,smoker,Married,484873295
166,3,0,0,1,0,0,1,0,1,2,5,2,5,4,1,36,74,75,98,670,26629,361534,true,false,false,Media and Advertising,India,NE,male,nonsmoker,Divorced,185404021
167,3,0,1,1,1,0,0,1,0,1,1,4,3,2,2,44,13,41,94,785,55573,294483,false,false,false,Hospitality,Middle East,Florida,female,nonsmoker,Married,430780045
