account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,marital_status,num_dependents,job_industry,citizenship,region,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn
25,1,0,0,1,1,1,1,0,1,0,4,3,4,2,12,42,43,37,87,677,6023,121966,true,false,false,Transportation,Africa,Florida,male,smoker,Single,411721086
26,1,0,0,0,0,1,1,1,0,1,6,5,5,5,1,30,76,60,62,701,26757,135904,false,false,false,Healthcare,India,South,male,smoker,Married,543275664
27,1,0,0,0,0,0,1,1,0,1,6,6,5,5,1,68,57,32,82,646,105861,174350,false,false,false,Manufacturing,India,South,male,nonsmoker,Married,952791884
28,1,0,1,1,1,1,0,1,0,1,3,3,6,1,1,35,26,61,93,777,406299,280525,false,false,true,Transportation,China,New York,female,smoker,Married,373778054
29,1,0,1,0,1,1,0,1,0,1,7,2,4,1,4,33,40,40,43,775,30188,52546,false,false,false,Media and Advertising,Africa,New York,female,smoker,Married,783965426
30,1,0,1,0,0,0,0,1,1,1,4,7,1,0,4,30,43,52,71,453,98430,187496,false,false,true,Financial Services,LATAM,California,female,nonsmoker,Married,288753001
31,1,0,0,0,0,0,0,0,0,1,0,2,7,4,1,33,53,9,84,850,29718,992051,false,false,false,Media and Advertising,Other,NE,male,nonsmoker,Married,888023573
32,1,0,1,1,0,0,0,1,1,0,0,4,3,4,12,62,54,4,72,748,27882,198161,false,false,true,Hospitality,Middle East,NE,female,nonsmoker,Single,349250044
33,1,0,0,1,0,1,0,1,0,1,1,6,1,3,6,28,23,64,91,712,22154,141742,false,false,true,Manufacturing,LATAM,Texas,male,smoker,Married,229758456
34,1,0,0,1,0,1,0,1,0,0,5,7,6,2,2,28,49,52,96,767,21793,64262,false,false,false,Financial Services,China,Florida,male,smoker,Single,687807369
35,1,0,1,0,0,0,0,0,1,1,3,2,7,1,1,37,21,28,92,761,76094,52374,true,false,true,Media and Advertising,Other,New York,female,nonsmoker,Married,211056849
36,1,0,1,1,1,1,0,1,1,2,7,1,6,2,10,26,3,75,60,705,22929,666704,false,false,true,Energy,China,Florida,female,smoker,Divorced,669356169
37,1,0,0,0,1,1,1,1,1,1,3,3,1,3,1,56,56,33,42,839,450297,99944,false,false,true,Transportation,LATAM,Texas,male,smoker,Married,878146024
38,1,0,1,0,0,0,0,0,1,2,6,2,2,4,1,19,76,36,96,757,188419,197735,false,true,true,Media and Advertising,EU,NE,female,nonsmoker,Divorced,976669268
39,1,0,0,1,1,0,0,0,0,2,1,3,5,0,1,39,32,59,63,785,94747,206174,false,true,true,Transportation,India,California,male,nonsmoker,Divorced,833773694
40,1,0,0,1,1,1,0,1,1,0,6,7,5,5,17,42,41,32,83,726,316527,153803,false,false,true,Financial Services,India,South,male,smoker,Single,917964184
41,1,0,1,1,0,0,0,1,1,2,6,4,7,3,1,55,52,41,95,465,359272,103245,true,true,false,Hospitality,Other,Texas,female,nonsmoker,Divorced,650581580
42,1,0,1,1,1,0,1,1,1,1,0,3,4,3,1,63,37,38,84,722,11797,85620,false,true,true,Transportation,Africa,Texas,female,nonsmoker,Married,723010049
43,1,0,0,1,1,0,1,1,1,1,6,0,2,7,1,44,49,58,89,789,33986,84560,false,false,true,Education,EU,West,male,nonsmoker,Married,941706320
44,1,0,0,1,0,1,0,1,1,1,7,7,4,5,2,22,31,44,78,772,14054,115194,false,false,true,Financial Services,Africa,South,male,smoker,Married,881364441
45,1,0,1,0,0,1,1,1,0,2,6,1,3,0,1,19,4,27,71,350,457694,114318,false,false,false,Energy,Middle East,California,female,smoker,Divorced,888338124
46,1,0,0,0,1,1,0,1,1,2,7,2,1,5,1,51,71,34,85,563,161439,430230,false,false,false,Media and Advertising,LATAM,South,male,smoker,Divorced,591280475
47,1,0,1,0,1,1,1,1,1,2,0,6,6,5,1,29,5,40,36,789,29089,202668,false,false,false,Manufacturing,China,South,female,smoker,Divorced,301198034
48,1,0,0,0,1,1,0,1,0,1,1,2,6,1,22,71,20,91,77,642,23702,255341,false,false,false,Media and Advertising,China,New York,male,smoker,Married,982419246
49,1,0,0,0,1,0,0,1,0,2,3,7,2,1,1,45,53,0,95,773,8848,239304,false,false,true,Financial Services,EU,New York,male,nonsmoker,Divorced,481998950
50,1,0,1,0,0,0,1,1,0,1,6,3,2,0,14,35,67,33,89,333,7679,132934,false,false,false,Transportation,EU,California,female,nonsmoker,Married,447335040
51,1,0,1,1,1,0,0,1,1,1,2,3,3,4,1,55,42,34,79,786,1476,391559,false,false,true,Transportation,Middle East,NE,female,nonsmoker,Married,764222944
52,1,0,0,1,1,0,0,1,0,1,5,2,6,3,1,52,35,8,83,741,253180,54212,false,false,false,Media and Advertising,China,Texas,male,nonsmoker,Married,236053333
53,1,0,0,0,0,0,1,1,0,1,2,2,0,4,1,42,52,64,97,427,168146,59674,false,false,false,Media and Advertising,US,NE,male,nonsmoker,Married,398271307
54,1,0,0,1,0,0,1,0,0,1,5,4,5,1,33,36,96,34,93,617,223680,90603,true,false,true,Hospitality,India,New York,male,nonsmoker,Married,125908976
55,1,0,1,0,1,0,0,1,1,1,1,6,1,1,1,68,45,58,98,719,13178,378431,false,false,false,Manufacturing,LATAM,New York,female,nonsmoker,Married,506141492
56,1,0,0,0,1,0,1,1,1,1,2,6,6,3,1,66,46,44,68,694,7769,284565,false,true,false,Manufacturing,China,Texas,male,nonsmoker,Married,553552838
57,1,0,1,1,1,1,0,1,0,1,1,4,3,0,1,28,78,51,66,713,15869,288113,false,false,false,Hospitality,Middle East,California,female,smoker,Married,363310804
58,1,0,0,0,1,0,0,0,0,1,3,2,1,3,25,44,32,75,55,721,96827,125562,false,false,true,Media and Advertising,LATAM,Texas,male,nonsmoker,Married,859696143
59,1,0,0,0,1,0,1,1,1,2,5,4,0,3,6,48,38,4,97,740,190481,83922,false,false,true,Hospitality,US,Texas,male,nonsmoker,Divorced,663123894
60,1,0,1,1,1,0,0,1,0,2,0,3,7,5,3,51,43,45,73,728,39273,319521,false,false,false,Transportation,Other,South,female,nonsmoker,Divorced,265446243
61,1,0,0,1,1,1,0,1,1,1,5,6,4,2,1,34,41,55,84,430,471381,288729,false,false,false,Manufacturing,Africa,Florida,male,smoker,Married,309273391
62,1,0,1,1,1,0,1,1,0,1,5,3,6,1,1,26,2,47,99,616,40477,283603,false,false,false,Transportation,China,New York,female,nonsmoker,Married,850111527
63,1,0,1,1,1,1,0,0,0,1,0,5,2,5,5,34,45,48,85,682,35886,134059,false,false,true,Healthcare,EU,South,female,smoker,Married,416048962
64,1,0,0,0,1,0,0,1,0,1,3,2,5,6,1,27,39,40,97,753,82014,337166,true,false,false,Media and Advertising,India,MidWest,male,nonsmoker,Married,642103474
65,1,0,0,0,1,1,1,1,0,1,0,0,5,1,1,32,103,47,88,790,300455,107647,false,false,true,Education,India,New York,male,smoker,Married,866655858
66,1,0,0,0,1,1,0,0,0,1,6,0,6,2,3,31,54,33,75,793,85310,174856,false,false,false,Education,China,Florida,male,smoker,Married,835312630
67,1,0,0,1,1,0,0,1,0,1,4,3,6,6,1,25,16,55,91,724,86509,365554,false,false,false,Transportation,China,MidWest,male,nonsmoker,Married,794735581
68,1,0,0,1,1,0,0,0,0,1,4,4,7,7,9,40,84,48,14,757,15602,123509,false,false,false,Hospitality,Other,West,male,nonsmoker,Married,281721979
69,1,0,0,1,1,1,0,1,1,1,6,2,0,0,3,35,24,47,94,394,401004,209399,false,false,true,Media and Advertising,US,California,male,smoker,Married,205190658
70,1,0,1,0,0,0,0,1,1,1,7,3,7,0,1,22,45,43,82,588,33504,613422,false,true,true,Transportation,Other,California,female,nonsmoker,Married,735427471
71,1,0,0,1,0,0,0,0,0,2,5,5,1,1,1,39,50,35,93,736,480261,154525,false,false,false,Healthcare,LATAM,New York,male,nonsmoker,Divorced,692610713
72,1,0,0,0,1,0,0,1,1,0,1,7,1,2,1,22,32,38,73,796,110129,613695,true,false,true,Financial Services,LATAM,Florida,male,nonsmoker,Single,299776394
73,1,0,1,0,1,1,1,1,0,1,0,3,5,2,1,41,28,73,92,755,29956,184576,false,false,true,Transportation,India,Florida,female,smoker,Married,615641781
74,1,0,1,0,0,1,0,0,0,2,4,2,0,5,1,55,59,56,82,800,399965,200104,false,false,false,Media and Advertising,US,South,female,smoker,Divorced,433109645
75,1,0,0,0,1,0,1,1,0,2,4,1,3,2,4,34,45,32,96,767,14394,203931,false,false,false,Energy,Middle East,Florida,male,nonsmoker,Divorced,518005146
76,1,0,0,1,0,1,1,1,1,1,3,0,1,3,1,22,18,8,88,773,444021,290068,false,false,true,Education,LATAM,Texas,male,smoker,Married,218217403
77,1,0,0,1,1,0,1,0,1,1,3,3,6,4,1,26,7,38,24,767,266360,480353,false,false,false,Transportation,China,NE,male,nonsmoker,Married,696530752
78,1,0,0,0,1,0,0,1,1,1,0,7,6,0,1,32,66,33,86,829,341867,261011,false,false,true,Financial Services,China,California,male,nonsmoker,Married,563907532
79,1,0,1,0,1,0,0,0,1,1,1,4,1,7,1,49,66,73,55,801,377258,256120,false,false,false,Hospitality,LATAM,West,female,nonsmoker,Married,974001746
80,1,0,0,1,1,1,0,1,1,1,1,2,7,5,17,24,94,40,14,511,44270,105519,false,false,false,Media and Advertising,Other,South,male,smoker,Married,961825185
81,1,0,0,0,0,1,0,0,1,1,2,0,6,5,1,35,9,8,91,748,88895,52948,false,false,false,Education,China,South,male,smoker,Married,826989562
82,1,0,1,1,0,1,1,0,1,1,0,2,0,7,35,33,82,51,72,695,225615,534439,false,false,true,Media and Advertising,US,West,female,smoker,Married,343855262
83,1,0,0,0,1,1,1,1,1,1,1,7,4,2,10,42,19,34,51,672,58592,62750,false,false,false,Financial Services,Africa,Florida,male,smoker,Married,269107803
84,1,0,0,1,0,0,0,1,1,1,1,4,2,5,1,70,23,66,100,713,13494,386464,false,false,true,Hospitality,EU,South,male,nonsmoker,Married,814940338
85,1,0,0,1,1,0,1,1,0,1,2,4,4,4,1,68,51,42,82,714,67200,398254,false,false,false,Hospitality,Africa,NE,male,nonsmoker,Married,942215020
86,1,0,0,1,0,1,0,1,1,0,3,1,6,5,4,57,14,31,56,571,11295,74677,true,false,false,Energy,China,South,male,smoker,Single,307614325
87,1,0,0,1,1,0,0,1,0,2,6,4,0,0,1,31,47,47,99,721,43581,497285,false,false,true,Hospitality,US,California,male,nonsmoker,Divorced,236319081
88,1,0,0,0,1,0,0,0,1,1,6,4,3,5,3,70,50,41,100,746,286702,281785,false,false,false,Hospitality,Middle East,South,male,nonsmoker,Married,143487547
89,1,0,1,0,1,0,0,1,1,1,6,0,7,5,6,22,75,66,89,746,20894,57335,false,false,false,Education,Other,South,female,nonsmoker,Married,152871416
90,1,0,1,1,0,1,1,1,0,1,5,3,7,5,2,20,76,62,100,762,73312,196526,false,false,false,Transportation,Other,South,female,smoker,Married,440547442
91,1,0,0,0,1,0,0,1,1,1,1,2,4,2,1,29,32,37,97,705,99336,222900,false,false,false,Media and Advertising,Africa,Florida,male,nonsmoker,Married,774129097
92,1,0,0,1,1,0,0,0,1,1,5,3,4,5,1,23,7,31,82,773,170379,368108,true,false,false,Transportation,Africa,South,male,nonsmoker,Married,402142926
93,1,0,1,0,0,0,0,0,0,1,7,3,7,1,1,54,8,31,48,754,44794,295788,false,false,true,Transportation,Other,New York,female,nonsmoker,Married,198921136
94,1,0,1,0,1,0,0,0,0,1,0,6,7,5,1,50,29,2,39,381,335626,68897,false,false,false,Manufacturing,Other,South,female,nonsmoker,Married,549882072
95,1,0,0,1,1,1,0,1,0,1,2,2,4,2,32,45,83,26,81,807,486524,68250,false,false,false,Media and Advertising,Africa,Florida,male,smoker,Married,625706164
96,1,0,1,1,1,0,0,1,1,1,7,1,6,4,1,38,26,43,38,746,1911,312288,true,false,false,Energy,China,NE,female,nonsmoker,Married,347855009
97,1,0,1,1,1,1,0,0,0,2,3,2,0,2,19,38,18,50,10,718,11364,668036,false,true,false,Media and Advertising,US,Florida,female,smoker,Divorced,314845957
98,1,0,0,0,1,0,0,1,0,1,1,5,7,0,1,29,30,47,61,723,6050,59981,false,false,false,Healthcare,Other,California,male,nonsmoker,Married,835057083
99,1,0,0,0,0,1,0,1,0,0,1,3,3,4,17,28,24,58,93,795,106593,100335,false,false,true,Transportation,Middle East,NE,male,smoker,Single,476586009
100,1,0,0,0,1,1,0,0,1,2,0,1,7,2,3,76,74,60,88,714,171841,473069,true,false,true,Energy,Other,Florida,male,smoker,Divorced,970464697
101,1,0,1,0,1,0,1,1,0,1,0,2,5,0,1,24,46,25,92,828,133409,64643,false,false,false,Media and Advertising,India,California,female,nonsmoker,Married,934230222
102,1,0,0,0,1,1,0,1,0,1,5,7,4,3,4,77,73,41,71,850,442722,388724,false,false,false,Financial Services,Africa,Texas,male,smoker,Married,142429206
103,1,0,1,1,1,1,0,1,0,1,4,3,4,2,1,19,66,43,68,441,427113,446913,false,false,false,Transportation,Africa,Florida,female,smoker,Married,769309779
104,1,0,1,1,1,0,0,1,1,1,7,1,7,3,6,27,25,49,75,704,35324,68631,false,true,false,Energy,Other,Texas,female,nonsmoker,Married,830543659
105,1,0,0,1,1,0,1,0,0,1,4,0,4,4,1,53,99,60,67,766,362108,174741,false,false,false,Education,Africa,NE,male,nonsmoker,Married,889912853
106,1,0,1,1,1,1,0,1,1,1,2,2,2,0,9,39,42,4,92,763,152906,83822,false,true,false,Media and Advertising,EU,California,female,smoker,Married,325165541
107,1,0,0,1,1,0,0,1,1,0,1,6,0,3,1,44,33,36,97,805,180213,461257,false,false,true,Manufacturing,US,Texas,male,nonsmoker,Single,568262703
108,1,0,1,1,0,0,0,0,1,1,3,1,0,0,1,39,25,31,94,792,28835,695444,false,false,false,Energy,US,California,female,nonsmoker,Married,295349880
109,1,0,0,0,1,0,0,1,0,1,0,4,6,7,1,58,51,14,82,830,212540,201946,false,false,true,Hospitality,China,West,male,nonsmoker,Married,396533076
110,1,0,1,0,1,0,0,0,1,1,5,4,7,0,20,39,82,74,82,784,165155,51928,false,false,false,Hospitality,Other,California,female,nonsmoker,Married,126096442
111,1,0,1,0,0,0,0,0,1,2,7,5,2,0,1,36,57,30,94,764,366869,176120,false,true,false,Healthcare,EU,California,female,nonsmoker,Divorced,379422588
112,1,0,0,0,0,0,1,1,0,1,0,7,6,2,1,40,51,62,99,801,284326,212722,false,false,false,Financial Services,China,Florida,male,nonsmoker,Married,422257427
113,1,0,1,0,0,0,0,1,1,2,1,3,4,0,1,24,35,67,94,729,257684,100693,true,false,false,Transportation,Africa,California,female,nonsmoker,Divorced,539106271
114,1,0,1,0,1,0,1,1,1,1,6,7,2,2,3,47,10,56,92,792,405653,105856,false,false,true,Financial Services,EU,Florida,female,nonsmoker,Married,476552005
115,1,0,0,0,0,0,1,1,1,2,7,4,0,2,1,28,67,29,82,736,193684,188545,false,true,false,Hospitality,US,Florida,male,nonsmoker,Divorced,677259514
116,1,0,1,0,1,1,1,1,1,1,6,1,1,0,1,27,31,9,83,767,86682,227940,true,false,false,Energy,LATAM,California,female,smoker,Married,260402495
117,1,0,1,1,1,0,0,1,1,2,0,1,1,4,1,63,69,38,79,816,364575,262541,false,false,false,Energy,LATAM,NE,female,nonsmoker,Divorced,289117159
118,1,0,0,0,0,0,0,0,0,2,3,0,1,0,1,30,16,10,63,636,365459,292884,false,false,true,Education,LATAM,California,male,nonsmoker,Divorced,946556805
119,1,0,1,1,1,0,0,1,0,2,2,3,4,2,2,75,59,58,78,618,288260,213687,false,true,true,Transportation,Africa,Florida,female,nonsmoker,Divorced,319647099
120,1,0,1,0,0,1,1,1,1,1,3,6,5,2,4,65,82,9,93,848,25753,290376,true,false,false,Manufacturing,India,Florida,female,smoker,Married,469278343
121,1,0,1,1,0,0,0,1,0,1,4,7,2,4,14,42,35,34,99,526,31805,281097,false,false,true,Financial Services,EU,NE,female,nonsmoker,Married,605354727
122,1,0,1,0,1,0,0,1,0,1,4,4,1,4,1,31,37,39,95,793,211151,183073,false,false,false,Hospitality,LATAM,NE,female,nonsmoker,Married,248876173
123,1,0,0,1,1,0,0,1,1,1,3,0,2,3,13,77,3,9,72,799,67656,246445,false,true,true,Education,EU,Texas,male,nonsmoker,Married,584888200
124,1,0,1,1,0,1,0,1,0,1,4,4,0,5,1,33,8,30,86,432,25954,288395,false,false,false,Hospitality,US,South,female,smoker,Married,250215176
125,1,0,1,0,1,0,1,1,1,1,4,4,1,5,1,22,3,58,29,810,412847,91470,false,false,false,Hospitality,LATAM,South,female,nonsmoker,Married,377894356
126,1,0,0,1,1,0,1,1,0,2,4,6,1,3,1,61,20,67,96,782,118977,264572,false,false,false,Manufacturing,LATAM,Texas,male,nonsmoker,Divorced,145617749
127,1,0,1,1,1,1,0,0,1,2,4,2,6,4,1,41,14,25,64,616,385103,272219,true,false,false,Media and Advertising,China,NE,female,smoker,Divorced,330140747
128,1,0,1,0,1,1,0,1,0,1,4,4,6,3,5,24,3,1,84,756,12461,66887,true,true,false,Hospitality,China,Texas,female,smoker,Married,647239980
129,1,0,0,0,0,0,1,1,0,1,7,1,6,1,33,53,30,9,87,746,303074,351012,false,false,true,Energy,China,New York,male,nonsmoker,Married,351987347
130,1,0,0,0,0,1,0,1,0,2,1,0,6,1,1,20,52,65,83,710,9487,165479,false,false,true,Education,China,New York,male,smoker,Divorced,150270314
131,1,0,0,0,0,0,1,1,1,1,6,1,2,3,1,25,36,72,43,805,5839,149106,false,false,false,Energy,EU,Texas,male,nonsmoker,Married,302185061
132,1,0,0,0,1,0,0,0,1,1,5,4,2,4,1,43,10,39,82,731,480770,340591,true,false,false,Hospitality,EU,NE,male,nonsmoker,Married,442529663
133,1,0,0,1,1,0,0,1,1,1,6,2,1,4,1,47,46,28,79,795,451236,198518,false,false,true,Media and Advertising,LATAM,NE,male,nonsmoker,Married,968859060
134,1,0,0,0,0,0,0,0,1,1,0,7,6,1,1,55,106,50,98,829,408721,139088,false,false,false,Financial Services,China,New York,male,nonsmoker,Married,593314004
135,1,0,1,1,1,0,0,1,0,1,4,6,7,5,15,42,100,9,100,753,336211,284594,false,false,true,Manufacturing,Other,South,female,nonsmoker,Married,890704345
136,1,0,1,0,1,0,1,0,1,1,1,3,6,0,14,56,64,49,84,734,44348,118448,false,false,false,Transportation,China,California,female,nonsmoker,Married,787005350
137,1,0,0,1,0,0,1,0,0,1,1,3,7,1,1,22,92,50,86,329,83169,252908,false,false,false,Transportation,Other,New York,male,nonsmoker,Married,829977393
138,1,0,0,1,0,1,0,1,1,1,2,5,3,5,1,19,4,44,96,784,31494,297807,false,true,false,Healthcare,Middle East,South,male,smoker,Married,838393033
139,1,0,0,1,1,0,1,1,0,1,2,3,1,0,1,44,23,0,93,709,69685,261458,false,false,false,Transportation,LATAM,California,male,nonsmoker,Married,755198270
140,1,0,1,1,0,1,0,1,1,1,4,1,7,4,1,29,58,75,98,676,42194,443079,false,true,false,Energy,Other,NE,female,smoker,Married,651916139
141,1,0,0,0,1,0,1,0,0,1,5,3,7,0,1,24,11,73,95,788,158031,284389,false,false,false,Transportation,Other,California,male,nonsmoker,Married,745423732
142,1,0,1,0,0,1,1,0,0,2,5,2,1,1,1,20,32,33,91,780,328993,147757,false,false,true,Media and Advertising,LATAM,New York,female,smoker,Divorced,695611701
143,1,0,0,1,0,1,0,1,0,2,1,2,4,2,1,28,38,47,81,718,26310,363858,false,true,true,Media and Advertising,Africa,Florida,male,smoker,Divorced,791288520
144,1,0,0,1,0,1,0,1,0,1,6,4,6,0,1,41,40,36,96,713,4476,282880,false,false,true,Hospitality,China,California,male,smoker,Married,877199442
145,1,0,0,0,1,0,0,1,1,1,0,6,7,0,1,21,14,45,85,684,5346,261934,true,false,true,Manufacturing,Other,California,male,nonsmoker,Married,712282973
146,1,0,0,1,0,0,0,0,0,1,3,7,0,7,1,20,86,20,88,758,9855,504420,false,false,true,Financial Services,US,West,male,nonsmoker,Married,897585178
147,1,0,0,0,1,0,0,0,1,0,2,1,6,4,17,23,77,66,98,735,18873,239841,false,false,true,Energy,China,NE,male,nonsmoker,Single,239260132
148,1,0,0,1,1,0,0,0,0,1,5,0,5,7,15,32,57,28,74,373,46005,59234,false,false,false,Education,India,West,male,nonsmoker,Married,617554402
149,1,0,1,0,1,1,1,1,0,0,4,1,7,5,5,24,58,7,98,505,469199,175014,false,true,false,Energy,Other,South,female,smoker,Single,433052431
150,1,0,0,0,0,0,1,1,0,0,6,5,5,4,30,32,33,28,98,842,114541,380075,false,false,false,Healthcare,India,NE,male,nonsmoker,Single,192008291
151,1,0,0,0,1,0,0,0,1,1,0,2,1,5,3,26,45,38,83,751,24599,204631,false,false,false,Media and Advertising,LATAM,South,male,nonsmoker,Married,249917121
152,1,0,0,0,0,0,1,0,0,1,5,2,3,1,2,19,32,42,94,824,103224,332831,false,true,true,Media and Advertising,Middle East,New York,male,nonsmoker,Married,257576795
153,1,0,0,1,0,0,0,1,1,1,0,2,4,2,13,27,67,50,53,453,107522,396197,true,false,false,Media and Advertising,Africa,Florida,male,nonsmoker,Married,450574217
154,1,0,1,1,0,1,1,1,1,0,3,5,6,5,1,69,50,43,90,643,40696,158289,true,false,true,Healthcare,China,South,female,smoker,Single,925296933
155,1,0,1,0,0,1,1,0,1,2,2,2,1,4,12,34,70,47,28,765,19601,253335,false,false,false,Media and Advertising,LATAM,NE,female,smoker,Divorced,725785207
156,1,0,0,1,1,0,0,1,0,1,2,2,1,4,3,72,59,44,84,684,440191,227561,true,false,true,Media and Advertising,LATAM,NE,male,nonsmoker,Married,212710248
157,1,0,0,0,1,0,1,1,0,0,1,5,0,0,1,49,80,47,82,772,179,368661,false,false,false,Healthcare,US,California,male,nonsmoker,Single,201388330
158,1,0,1,1,0,1,0,0,0,1,1,2,7,7,1,22,47,34,38,705,54831,356126,false,false,false,Media and Advertising,Other,West,female,smoker,Married,870969926
159,1,0,0,1,1,1,0,1,1,1,4,4,1,4,1,41,19,45,89,767,150685,93442,true,false,true,Hospitality,LATAM,NE,male,smoker,Married,833799116
160,1,0,0,1,1,0,0,1,1,1,0,6,0,3,2,69,74,36,91,772,98968,176305,false,false,false,Manufacturing,US,Texas,male,nonsmoker,Married,688449336
161,1,0,0,0,1,0,0,0,0,2,6,2,7,2,3,23,66,6,87,816,24296,906954,false,false,true,Media and Advertising,Other,Florida,male,nonsmoker,Divorced,949232277
162,1,0,0,0,1,0,0,1,1,1,4,5,6,3,1,38,60,32,90,775,467684,157878,false,false,false,Healthcare,China,Texas,male,nonsmoker,Married,201377991
163,1,0,0,0,1,1,1,1,0,1,3,5,7,0,1,41,51,41,76,797,447074,180379,false,true,false,Healthcare,Other,California,male,smoker,Married,669229426
164,1,0,0,0,1,1,0,1,0,0,3,6,3,3,1,21,22,32,91,783,9886,355066,false,false,false,Manufacturing,Middle East,Texas,male,smoker,Single,679784068
165,1,0,0,0,0,0,0,1,1,1,1,4,7,3,1,23,20,9,93,844,145183,115856,true,false,true,Hospitality,Other,Texas,male,nonsmoker,Married,940651860
166,1,0,1,1,1,1,1,0,0,2,4,4,6,3,2,48,48,100,16,820,475066,94859,false,false,false,Hospitality,China,Texas,female,smoker,Divorced,658783384
167,1,0,0,1,0,0,0,1,1,0,1,1,7,5,2,36,43,73,59,761,48589,266039,false,false,false,Energy,Other,South,male,nonsmoker,Single,422275479
